room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,condition_id,describer,matchers,trial_id,game_id
1,E;F;G;H,H,2,25,7,FALSE,NA,1,14,16,332,4
1,E;F;G;H,G,2,26,7,FALSE,NA,1,14,16,333,4
2,E;F;G;H,F,2,26,7,FALSE,NA,1,15,13,334,4
1,E;F;G;H,E,2,27,7,FALSE,NA,1,14,16,335,4
2,E;F;G;H,H,2,27,7,FALSE,NA,1,15,13,336,4
1,E;F;G;H,F,2,28,7,FALSE,NA,1,14,16,337,4
2,E;F;G;H,E,2,28,7,FALSE,NA,1,15,13,338,4
2,E;F;G;H,E,2,29,8,FALSE,NA,1,13,15,339,4
1,E;F;G;H,F,2,29,8,FALSE,NA,1,16,14,340,4
1,E;F;G;H,H,2,30,8,FALSE,NA,1,16,14,341,4
2,E;F;G;H,H,2,30,8,FALSE,NA,1,13,15,342,4
2,E;F;G;H,F,2,31,8,FALSE,NA,1,13,15,343,4
1,E;F;G;H,G,2,31,8,FALSE,NA,1,16,14,344,4
1,E;F;G;H,E,2,32,8,FALSE,NA,1,16,14,345,4
2,E;F;G;H,G,2,32,8,FALSE,NA,1,13,15,346,4
1,E;F;G;H,G,3,33,9,FALSE,NA,1,14,13,347,4
2,E;F;G;H,G,3,33,9,FALSE,NA,1,16,15,348,4
2,E;F;G;H,E,3,34,9,FALSE,NA,1,16,15,349,4
1,E;F;G;H,H,3,34,9,FALSE,NA,1,14,13,350,4
2,E;F;G;H,H,3,35,9,FALSE,NA,1,16,15,351,4
1,E;F;G;H,E,3,35,9,FALSE,NA,1,14,13,352,4
1,E;F;G;H,F,3,36,9,FALSE,NA,1,14,13,353,4
2,E;F;G;H,F,3,36,9,FALSE,NA,1,16,15,354,4
1,E;F;G;H,F,3,37,10,FALSE,NA,1,13,14,355,4
2,E;F;G;H,H,3,37,10,FALSE,NA,1,15,16,356,4
2,E;F;G;H,G,3,38,10,FALSE,NA,1,15,16,357,4
1,E;F;G;H,H,3,38,10,FALSE,NA,1,13,14,358,4
1,E;F;G;H,G,3,39,10,FALSE,NA,1,13,14,359,4
2,E;F;G;H,E,3,39,10,FALSE,NA,1,15,16,360,4
1,E;F;G;H,E,3,40,10,FALSE,NA,1,13,14,361,4
2,E;F;G;H,F,3,40,10,FALSE,NA,1,15,16,362,4
2,E;F;G;H,F,3,41,11,FALSE,NA,1,16,15,363,4
1,E;F;G;H,F,3,41,11,FALSE,NA,1,14,13,364,4
2,E;F;G;H,G,3,42,11,FALSE,NA,1,16,15,365,4
1,E;F;G;H,E,3,42,11,FALSE,NA,1,14,13,366,4
2,E;F;G;H,E,3,43,11,FALSE,NA,1,16,15,367,4
1,E;F;G;H,G,3,43,11,FALSE,NA,1,14,13,368,4
1,E;F;G;H,H,3,44,11,FALSE,NA,1,14,13,369,4
2,E;F;G;H,H,3,44,11,FALSE,NA,1,16,15,370,4
2,E;F;G;H,H,3,45,12,FALSE,NA,1,15,16,371,4
1,E;F;G;H,E,3,45,12,FALSE,NA,1,13,14,372,4
2,E;F;G;H,G,3,46,12,FALSE,NA,1,15,16,373,4
1,E;F;G;H,F,3,46,12,FALSE,NA,1,13,14,374,4
2,E;F;G;H,E,3,47,12,FALSE,NA,1,15,16,375,4
1,E;F;G;H,H,3,47,12,FALSE,NA,1,13,14,376,4
2,E;F;G;H,F,3,48,12,FALSE,NA,1,15,16,377,4
1,E;F;G;H,G,3,48,12,FALSE,NA,1,13,14,378,4
1,E;F;G;H,H,1,1,1,TRUE,incomplete game,1,17,18,379,5
1,E;F;G;H,F,1,2,1,TRUE,incomplete game,1,17,18,380,5
