image_id,image_type,kilogram_id,image_path
/tangrams/270_351.png,tangram,NA,NA
/tangrams/18_162.png,tangram,NA,NA
/tangrams/183_70.png,tangram,NA,NA
/tangrams/362_233.png,tangram,NA,NA
/tangrams/251_79.png,tangram,NA,NA
/tangrams/269_98.png,tangram,NA,NA
/tangrams/186_346.png,tangram,NA,NA
/tangrams/59_379.png,tangram,NA,NA
/tangrams/51_108.png,tangram,NA,NA
/tangrams/444_320.png,tangram,NA,NA
/tangrams/193_326.png,tangram,NA,NA
/tangrams/81_27.png,tangram,NA,NA
/tangrams/407_17.png,tangram,NA,NA
/tangrams/99_265.png,tangram,NA,NA
/tangrams/171_45.png,tangram,NA,NA
/tangrams/220_411.png,tangram,NA,NA
/tangrams/87_252.png,tangram,NA,NA
/tangrams/34_251.png,tangram,NA,NA
/tangrams/176_95.png,tangram,NA,NA
/tangrams/245_212.png,tangram,NA,NA
/tangrams/329_375.png,tangram,NA,NA
/tangrams/468_248.png,tangram,NA,NA
/tangrams/421_399.png,tangram,NA,NA
/tangrams/395_69.png,tangram,NA,NA
/tangrams/356_204.png,tangram,NA,NA
/tangrams/340_228.png,tangram,NA,NA
/tangrams/208_334.png,tangram,NA,NA
/tangrams/427_147.png,tangram,NA,NA
/tangrams/118_30.png,tangram,NA,NA
/tangrams/373_213.png,tangram,NA,NA
/tangrams/75_343.png,tangram,NA,NA
/tangrams/208_375.png,tangram,NA,NA
/tangrams/72_340.png,tangram,NA,NA
/tangrams/232_279.png,tangram,NA,NA
/tangrams/155_151.png,tangram,NA,NA
/tangrams/368_107.png,tangram,NA,NA
/tangrams/263_351.png,tangram,NA,NA
/tangrams/234_188.png,tangram,NA,NA
/tangrams/97_335.png,tangram,NA,NA
/tangrams/129_376.png,tangram,NA,NA
/tangrams/344_346.png,tangram,NA,NA
/tangrams/308_105.png,tangram,NA,NA
/tangrams/326_328.png,tangram,NA,NA
/tangrams/435_431.png,tangram,NA,NA
/tangrams/378_88.png,tangram,NA,NA
/tangrams/124_382.png,tangram,NA,NA
/tangrams/181_303.png,tangram,NA,NA
/tangrams/311_67.png,tangram,NA,NA
/tangrams/393_349.png,tangram,NA,NA
/tangrams/293_200.png,tangram,NA,NA
/tangrams/457_185.png,tangram,NA,NA
/tangrams/138_356.png,tangram,NA,NA
/tangrams/58_34.png,tangram,NA,NA
/tangrams/307_169.png,tangram,NA,NA
/tangrams/2_247.png,tangram,NA,NA
/tangrams/44_96.png,tangram,NA,NA
/tangrams/209_51.png,tangram,NA,NA
/tangrams/259_232.png,tangram,NA,NA
/tangrams/439_33.png,tangram,NA,NA
/tangrams/359_406.png,tangram,NA,NA
/tangrams/277_49.png,tangram,NA,NA
/tangrams/279_91.png,tangram,NA,NA
/tangrams/142_406.png,tangram,NA,NA
/tangrams/383_33.png,tangram,NA,NA
/tangrams/89_51.png,tangram,NA,NA
/tangrams/365_197.png,tangram,NA,NA
/tangrams/257_71.png,tangram,NA,NA
/tangrams/414_273.png,tangram,NA,NA
/tangrams/432_206.png,tangram,NA,NA
/tangrams/139_280.png,tangram,NA,NA
/tangrams/90_156.png,tangram,NA,NA
/tangrams/46_226.png,tangram,NA,NA
/tangrams/110_226.png,tangram,NA,NA
/tangrams/395_226.png,tangram,NA,NA
/tangrams/392_226.png,tangram,NA,NA
/tangrams/417_59.png,tangram,NA,NA
/tangrams/133_17.png,tangram,NA,NA
/tangrams/336_218.png,tangram,NA,NA
/tangrams/212_454.png,tangram,NA,NA
/tangrams/165_454.png,tangram,NA,NA
/tangrams/417_47.png,tangram,NA,NA
/tangrams/46_406.png,tangram,NA,NA
/tangrams/249_156.png,tangram,NA,NA
/tangrams/417_156.png,tangram,NA,NA
/tangrams/341_156.png,tangram,NA,NA
/tangrams/193_162.png,tangram,NA,NA
/tangrams/193_17.png,tangram,NA,NA
/tangrams/341_31.png,tangram,NA,NA
/tangrams/90_47.png,tangram,NA,NA
/tangrams/341_47.png,tangram,NA,NA
/tangrams/110_327.png,tangram,NA,NA
/tangrams/119_364.png,tangram,NA,NA
/tangrams/197_64.png,tangram,NA,NA
/tangrams/428_354.png,tangram,NA,NA
/tangrams/39_386.png,tangram,NA,NA
/tangrams/108_386.png,tangram,NA,NA
/tangrams/114_454.png,tangram,NA,NA
/tangrams/15_361.png,tangram,NA,NA
/tangrams/417_287.png,tangram,NA,NA
/tangrams/90_287.png,tangram,NA,NA
/tangrams/90_31.png,tangram,NA,NA
/tangrams/370_3.png,tangram,NA,NA
/tangrams/76_386.png,tangram,NA,NA
/tangrams/14_465.png,tangram,NA,NA
/tangrams/110_406.png,tangram,NA,NA
/tangrams/392_334.png,tangram,NA,NA
/tangrams/406_271.png,tangram,NA,NA
/tangrams/14_119.png,tangram,NA,NA
/tangrams/406_465.png,tangram,NA,NA
/tangrams/406_112.png,tangram,NA,NA
/tangrams/406_119.png,tangram,NA,NA
/tangrams/108_118.png,tangram,NA,NA
/tangrams/192_348.png,tangram,NA,NA
/tangrams/458_448.png,tangram,NA,NA
/tangrams/110_334.png,tangram,NA,NA
/tangrams/114_354.png,tangram,NA,NA
/tangrams/114_66.png,tangram,NA,NA
/tangrams/114_288.png,tangram,NA,NA
/tangrams/15_64.png,tangram,NA,NA
/tangrams/266_55.png,tangram,NA,NA
/tangrams/162_271.png,tangram,NA,NA
/tangrams/392_406.png,tangram,NA,NA
/tangrams/190_147.png,tangram,NA,NA
/tangrams/78_440.png,tangram,NA,NA
/tangrams/165_354.png,tangram,NA,NA
/tangrams/165_66.png,tangram,NA,NA
/tangrams/133_162.png,tangram,NA,NA
/tangrams/46_327.png,tangram,NA,NA
/tangrams/133_3.png,tangram,NA,NA
/tangrams/336_17.png,tangram,NA,NA
/tangrams/336_162.png,tangram,NA,NA
/tangrams/336_3.png,tangram,NA,NA
/tangrams/249_287.png,tangram,NA,NA
/tangrams/7_380.png,tangram,NA,NA
/tangrams/395_334.png,tangram,NA,NA
/tangrams/395_406.png,tangram,NA,NA
/tangrams/263_262.png,tangram,NA,NA
/tangrams/263_386.png,tangram,NA,NA
/tangrams/7_219.png,tangram,NA,NA
/tangrams/39_262.png,tangram,NA,NA
/tangrams/76_262.png,tangram,NA,NA
/tangrams/190_59.png,tangram,NA,NA
/tangrams/249_31.png,tangram,NA,NA
/tangrams/170_112.png,tangram,NA,NA
/tangrams/220_64.png,tangram,NA,NA
/tangrams/170_271.png,tangram,NA,NA
/tangrams/170_465.png,tangram,NA,NA
/tangrams/193_3.png,tangram,NA,NA
/tangrams/395_327.png,tangram,NA,NA
/tangrams/53_219.png,tangram,NA,NA
/tangrams/7_448.png,tangram,NA,NA
/tangrams/392_327.png,tangram,NA,NA
/tangrams/15_19.png,tangram,NA,NA
/tangrams/313_59.png,tangram,NA,NA
/tangrams/7_348.png,tangram,NA,NA
/tangrams/53_380.png,tangram,NA,NA
/tangrams/212_66.png,tangram,NA,NA
/tangrams/370_17.png,tangram,NA,NA
/tangrams/313_147.png,tangram,NA,NA
/tangrams/76_118.png,tangram,NA,NA
/tangrams/39_118.png,tangram,NA,NA
/tangrams/428_454.png,tangram,NA,NA
/tangrams/428_66.png,tangram,NA,NA
/tangrams/428_288.png,tangram,NA,NA
/tangrams/458_380.png,tangram,NA,NA
/tangrams/458_348.png,tangram,NA,NA
/tangrams/192_219.png,tangram,NA,NA
/tangrams/46_334.png,tangram,NA,NA
/tangrams/266_165.png,tangram,NA,NA
/tangrams/170_119.png,tangram,NA,NA
/tangrams/162_119.png,tangram,NA,NA
/tangrams/197_361.png,tangram,NA,NA
/tangrams/193_218.png,tangram,NA,NA
/tangrams/133_218.png,tangram,NA,NA
/tangrams/212_288.png,tangram,NA,NA
/tangrams/39_432.png,tangram,NA,NA
/tangrams/76_432.png,tangram,NA,NA
/tangrams/417_147.png,tangram,NA,NA
/tangrams/108_432.png,tangram,NA,NA
/tangrams/263_432.png,tangram,NA,NA
/tangrams/192_448.png,tangram,NA,NA
/tangrams/458_219.png,tangram,NA,NA
/tangrams/162_465.png,tangram,NA,NA
/tangrams/313_448.png,tangram,NA,NA
/tangrams/212_354.png,tangram,NA,NA
/tangrams/220_19.png,tangram,NA,NA
/tangrams/119_64.png,tangram,NA,NA
/tangrams/220_361.png,tangram,NA,NA
/tangrams/162_112.png,tangram,NA,NA
/tangrams/165_288.png,tangram,NA,NA
/tangrams/192_380.png,tangram,NA,NA
/tangrams/370_218.png,tangram,NA,NA
/tangrams/370_162.png,tangram,NA,NA
/tangrams/78_59.png,tangram,NA,NA
/tangrams/197_364.png,tangram,NA,NA
/tangrams/220_364.png,tangram,NA,NA
/tangrams/15_364.png,tangram,NA,NA
/tangrams/14_271.png,tangram,NA,NA
/tangrams/119_19.png,tangram,NA,NA
/tangrams/119_361.png,tangram,NA,NA
/tangrams/53_348.png,tangram,NA,NA
/tangrams/197_19.png,tangram,NA,NA
/tangrams/41_154.png,tangram,NA,NA
/tangrams/448_254.png,tangram,NA,NA
/tangrams/249_143.png,tangram,NA,NA
/tangrams/299_234.png,tangram,NA,NA
/tangrams/398_433.png,tangram,NA,NA
/tangrams/408_303.png,tangram,NA,NA
/tangrams/193_396.png,tangram,NA,NA
/tangrams/277_322.png,tangram,NA,NA
/tangrams/379_408.png,tangram,NA,NA
/tangrams/372_162.png,tangram,NA,NA
/tangrams/232_303.png,tangram,NA,NA
/tangrams/357_315.png,tangram,NA,NA
/tangrams/357_296.png,tangram,NA,NA
/tangrams/379_460.png,tangram,NA,NA
/tangrams/277_468.png,tangram,NA,NA
/tangrams/227_254.png,tangram,NA,NA
/tangrams/277_396.png,tangram,NA,NA
/tangrams/455_239.png,tangram,NA,NA
/tangrams/41_315.png,tangram,NA,NA
/tangrams/299_413.png,tangram,NA,NA
/tangrams/277_92.png,tangram,NA,NA
/tangrams/199_396.png,tangram,NA,NA
/tangrams/249_460.png,tangram,NA,NA
/tangrams/402_25.png,tangram,NA,NA
/tangrams/232_193.png,tangram,NA,NA
/tangrams/398_173.png,tangram,NA,NA
/tangrams/250_290.png,tangram,NA,NA
/tangrams/197_46.png,tangram,NA,NA
/tangrams/379_322.png,tangram,NA,NA
/tangrams/445_315.png,tangram,NA,NA
/tangrams/372_190.png,tangram,NA,NA
/tangrams/467_322.png,tangram,NA,NA
/tangrams/459_143.png,tangram,NA,NA
/tangrams/121_239.png,tangram,NA,NA
/tangrams/459_460.png,tangram,NA,NA
/tangrams/408_433.png,tangram,NA,NA
/tangrams/47_164.png,tangram,NA,NA
/tangrams/250_234.png,tangram,NA,NA
/tangrams/197_230.png,tangram,NA,NA
/tangrams/372_164.png,tangram,NA,NA
/tangrams/373_433.png,tangram,NA,NA
/tangrams/467_468.png,tangram,NA,NA
/tangrams/459_322.png,tangram,NA,NA
/tangrams/68_413.png,tangram,NA,NA
/tangrams/250_413.png,tangram,NA,NA
/tangrams/191_164.png,tangram,NA,NA
/tangrams/299_154.png,tangram,NA,NA
/tangrams/408_173.png,tangram,NA,NA
/tangrams/347_154.png,tangram,NA,NA
/tangrams/398_303.png,tangram,NA,NA
/tangrams/299_290.png,tangram,NA,NA
/tangrams/199_92.png,tangram,NA,NA
/tangrams/413_254.png,tangram,NA,NA
/tangrams/455_46.png,tangram,NA,NA
/tangrams/357_154.png,tangram,NA,NA
/tangrams/187_352.png,tangram,NA,NA
/tangrams/193_92.png,tangram,NA,NA
/tangrams/197_68.png,tangram,NA,NA
/tangrams/187_254.png,tangram,NA,NA
/tangrams/373_303.png,tangram,NA,NA
/tangrams/467_396.png,tangram,NA,NA
/tangrams/191_190.png,tangram,NA,NA
/tangrams/225_162.png,tangram,NA,NA
/tangrams/455_68.png,tangram,NA,NA
/tangrams/408_193.png,tangram,NA,NA
/tangrams/249_408.png,tangram,NA,NA
/tangrams/47_190.png,tangram,NA,NA
/tangrams/372_398.png,tangram,NA,NA
/tangrams/225_398.png,tangram,NA,NA
/tangrams/347_315.png,tangram,NA,NA
/tangrams/422_230.png,tangram,NA,NA
/tangrams/347_296.png,tangram,NA,NA
/tangrams/187_136.png,tangram,NA,NA
/tangrams/373_193.png,tangram,NA,NA
/tangrams/413_136.png,tangram,NA,NA
/tangrams/47_398.png,tangram,NA,NA
/tangrams/147_290.png,tangram,NA,NA
/tangrams/193_322.png,tangram,NA,NA
/tangrams/193_468.png,tangram,NA,NA
/tangrams/121_68.png,tangram,NA,NA
/tangrams/347_52.png,tangram,NA,NA
/tangrams/373_173.png,tangram,NA,NA
/tangrams/227_136.png,tangram,NA,NA
/tangrams/249_322.png,tangram,NA,NA
/tangrams/227_339.png,tangram,NA,NA
/tangrams/413_339.png,tangram,NA,NA
/tangrams/68_290.png,tangram,NA,NA
/tangrams/289_143.png,tangram,NA,NA
/tangrams/225_190.png,tangram,NA,NA
/tangrams/227_352.png,tangram,NA,NA
/tangrams/289_460.png,tangram,NA,NA
/tangrams/121_230.png,tangram,NA,NA
/tangrams/467_92.png,tangram,NA,NA
/tangrams/430_25.png,tangram,NA,NA
/tangrams/199_468.png,tangram,NA,NA
/tangrams/199_322.png,tangram,NA,NA
/tangrams/68_234.png,tangram,NA,NA
/tangrams/297_290.png,tangram,NA,NA
/tangrams/357_52.png,tangram,NA,NA
/tangrams/41_52.png,tangram,NA,NA
/tangrams/289_408.png,tangram,NA,NA
/tangrams/147_413.png,tangram,NA,NA
/tangrams/41_296.png,tangram,NA,NA
/tangrams/413_352.png,tangram,NA,NA
/tangrams/250_154.png,tangram,NA,NA
/tangrams/197_239.png,tangram,NA,NA
/tangrams/12_162.png,tangram,NA,NA
/tangrams/232_173.png,tangram,NA,NA
/tangrams/422_46.png,tangram,NA,NA
/tangrams/147_234.png,tangram,NA,NA
/tangrams/445_296.png,tangram,NA,NA
/tangrams/445_52.png,tangram,NA,NA
/tangrams/191_398.png,tangram,NA,NA
/tangrams/422_68.png,tangram,NA,NA
/tangrams/448_136.png,tangram,NA,NA
/tangrams/379_143.png,tangram,NA,NA
/tangrams/147_154.png,tangram,NA,NA
/tangrams/68_154.png,tangram,NA,NA
/tangrams/121_46.png,tangram,NA,NA
/tangrams/289_322.png,tangram,NA,NA
/tangrams/187_339.png,tangram,NA,NA
/tangrams/398_193.png,tangram,NA,NA
/tangrams/232_433.png,tangram,NA,NA
/tangrams/459_408.png,tangram,NA,NA
/tangrams/47_162.png,tangram,NA,NA
/tangrams/225_164.png,tangram,NA,NA
/tangrams/448_339.png,tangram,NA,NA
/tangrams/445_154.png,tangram,NA,NA
/tangrams/448_352.png,tangram,NA,NA
/tangrams/422_239.png,tangram,NA,NA
/tangrams/191_162.png,tangram,NA,NA
/tangrams/23_162.png,tangram,NA,NA
/tangrams/12_0.png,tangram,NA,NA
/tangrams/220_448.png,tangram,NA,NA
/tangrams/430_166.png,tangram,NA,NA
/tangrams/302_281.png,tangram,NA,NA
/tangrams/197_331.png,tangram,NA,NA
/tangrams/184_451.png,tangram,NA,NA
/tangrams/82_153.png,tangram,NA,NA
/tangrams/176_181.png,tangram,NA,NA
/tangrams/469_130.png,tangram,NA,NA
/tangrams/455_253.png,tangram,NA,NA
/tangrams/456_213.png,tangram,NA,NA
/tangrams/276_326.png,tangram,NA,NA
/tangrams/238_157.png,tangram,NA,NA
/tangrams/205_442.png,tangram,NA,NA
/tangrams/294_326.png,tangram,NA,NA
/tangrams/115_51.png,tangram,NA,NA
/tangrams/369_77.png,tangram,NA,NA
/tangrams/314_466.png,tangram,NA,NA
/tangrams/71_211.png,tangram,NA,NA
/tangrams/47_356.png,tangram,NA,NA
/tangrams/101_113.png,tangram,NA,NA
/tangrams/107_222.png,tangram,NA,NA
/tangrams/254_272.png,tangram,NA,NA
/tangrams/439_258.png,tangram,NA,NA
/tangrams/283_336.png,tangram,NA,NA
/tangrams/8_113.png,tangram,NA,NA
/tangrams/174_8.png,tangram,NA,NA
/tangrams/414_305.png,tangram,NA,NA
/tangrams/282_243.png,tangram,NA,NA
/tangrams/144_373.png,tangram,NA,NA
/tangrams/83_304.png,tangram,NA,NA
/tangrams/204_79.png,tangram,NA,NA
/tangrams/366_44.png,tangram,NA,NA
/tangrams/57_335.png,tangram,NA,NA
/tangrams/211_417.png,tangram,NA,NA
/tangrams/337_82.png,tangram,NA,NA
/tangrams/155_409.png,tangram,NA,NA
/tangrams/453_140.png,tangram,NA,NA
/tangrams/59_39.png,tangram,NA,NA
/tangrams/345_443.png,tangram,NA,NA
/tangrams/249_216.png,tangram,NA,NA
/tangrams/222_296.png,tangram,NA,NA
/tangrams/56_240.png,tangram,NA,NA
/tangrams/103_75.png,tangram,NA,NA
/tangrams/38_246.png,tangram,NA,NA
/tangrams/347_86.png,tangram,NA,NA
/tangrams/39_219.png,tangram,NA,NA
/tangrams/409_251.png,tangram,NA,NA
/tangrams/411_61.png,tangram,NA,NA
/tangrams/323_399.png,tangram,NA,NA
/tangrams/375_422.png,tangram,NA,NA
/tangrams/228_190.png,tangram,NA,NA
/tangrams/437_368.png,tangram,NA,NA
/tangrams/278_303.png,tangram,NA,NA
/tangrams/50_454.png,tangram,NA,NA
/tangrams/285_284.png,tangram,NA,NA
/tangrams/208_390.png,tangram,NA,NA
/tangrams/229_340.png,tangram,NA,NA
/tangrams/305_62.png,tangram,NA,NA
/tangrams/427_201.png,tangram,NA,NA
/tangrams/104_396.png,tangram,NA,NA
/tangrams/309_215.png,tangram,NA,NA
/tangrams/43_356.png,tangram,NA,NA
/tangrams/358_153.png,tangram,NA,NA
/tangrams/149_350.png,tangram,NA,NA
/tangrams/51_135.png,tangram,NA,NA
/tangrams/287_351.png,tangram,NA,NA
/tangrams/180_319.png,tangram,NA,NA
/tangrams/375_323.png,tangram,NA,NA
/tangrams/193_0.png,tangram,NA,NA
/tangrams/83_439.png,tangram,NA,NA
/tangrams/400_199.png,tangram,NA,NA
/tangrams/109_7.png,tangram,NA,NA
/tangrams/107_389.png,tangram,NA,NA
/tangrams/97_288.png,tangram,NA,NA
/tangrams/194_262.png,tangram,NA,NA
/tangrams/261_395.png,tangram,NA,NA
/tangrams/247_212.png,tangram,NA,NA
/tangrams/425_5.png,tangram,NA,NA
/tangrams/57_123.png,tangram,NA,NA
/tangrams/90_458.png,tangram,NA,NA
/tangrams/142_42.png,tangram,NA,NA
/tangrams/146_330.png,tangram,NA,NA
/tangrams/195_415.png,tangram,NA,NA
/tangrams/275_364.png,tangram,NA,NA
/tangrams/436_164.png,tangram,NA,NA
/tangrams/357_300.png,tangram,NA,NA
/tangrams/318_11.png,tangram,NA,NA
/tangrams/454_212.png,tangram,NA,NA
/tangrams/18_447.png,tangram,NA,NA
/tangrams/146_388.png,tangram,NA,NA
/tangrams/11_443.png,tangram,NA,NA
/tangrams/127_94.png,tangram,NA,NA
/tangrams/67_290.png,tangram,NA,NA
/tangrams/378_133.png,tangram,NA,NA
/tangrams/427_111.png,tangram,NA,NA
/tangrams/35_169.png,tangram,NA,NA
/tangrams/42_29.png,tangram,NA,NA
/tangrams/426_197.png,tangram,NA,NA
/tangrams/333_8.png,tangram,NA,NA
/tangrams/118_45.png,tangram,NA,NA
/tangrams/117_60.png,tangram,NA,NA
/tangrams/223_64.png,tangram,NA,NA
/tangrams/187_42.png,tangram,NA,NA
/tangrams/130_458.png,tangram,NA,NA
/tangrams/291_328.png,tangram,NA,NA
/tangrams/449_29.png,tangram,NA,NA
/tangrams/150_206.png,tangram,NA,NA
/tangrams/255_397.png,tangram,NA,NA
/tangrams/327_89.png,tangram,NA,NA
/tangrams/60_402.png,tangram,NA,NA
/tangrams/366_181.png,tangram,NA,NA
/tangrams/463_211.png,tangram,NA,NA
/tangrams/453_64.png,tangram,NA,NA
/tangrams/432_399.png,tangram,NA,NA
/tangrams/58_366.png,tangram,NA,NA
/tangrams/78_128.png,tangram,NA,NA
/tangrams/147_84.png,tangram,NA,NA
/tangrams/124_164.png,tangram,NA,NA
/tangrams/65_453.png,tangram,NA,NA
/tangrams/310_72.png,tangram,NA,NA
/tangrams/333_336.png,tangram,NA,NA
/tangrams/333_297.png,tangram,NA,NA
/tangrams/13_294.png,tangram,NA,NA
/tangrams/21_244.png,tangram,NA,NA
/tangrams/21_336.png,tangram,NA,NA
/tangrams/178_148.png,tangram,NA,NA
/tangrams/84_337.png,tangram,NA,NA
/tangrams/418_336.png,tangram,NA,NA
/tangrams/329_431.png,tangram,NA,NA
/tangrams/84_54.png,tangram,NA,NA
/tangrams/7_337.png,tangram,NA,NA
/tangrams/418_297.png,tangram,NA,NA
/tangrams/333_134.png,tangram,NA,NA
/tangrams/178_387.png,tangram,NA,NA
/tangrams/247_93.png,tangram,NA,NA
/tangrams/252_431.png,tangram,NA,NA
/tangrams/418_134.png,tangram,NA,NA
/tangrams/189_46.png,tangram,NA,NA
/tangrams/13_46.png,tangram,NA,NA
/tangrams/329_46.png,tangram,NA,NA
/tangrams/343_337.png,tangram,NA,NA
/tangrams/84_9.png,tangram,NA,NA
/tangrams/48_403.png,tangram,NA,NA
/tangrams/48_337.png,tangram,NA,NA
/tangrams/439_134.png,tangram,NA,NA
/tangrams/21_297.png,tangram,NA,NA
/tangrams/320_151.png,tangram,NA,NA
/tangrams/252_121.png,tangram,NA,NA
/tangrams/21_134.png,tangram,NA,NA
/tangrams/13_121.png,tangram,NA,NA
/tangrams/204_93.png,tangram,NA,NA
/tangrams/252_294.png,tangram,NA,NA
/tangrams/189_294.png,tangram,NA,NA
/tangrams/247_151.png,tangram,NA,NA
/tangrams/7_403.png,tangram,NA,NA
/tangrams/439_244.png,tangram,NA,NA
/tangrams/178_151.png,tangram,NA,NA
/tangrams/343_403.png,tangram,NA,NA
/tangrams/247_387.png,tangram,NA,NA
/tangrams/320_93.png,tangram,NA,NA
/tangrams/178_93.png,tangram,NA,NA
/tangrams/247_148.png,tangram,NA,NA
/tangrams/48_54.png,tangram,NA,NA
/tangrams/320_387.png,tangram,NA,NA
/tangrams/84_403.png,tangram,NA,NA
/tangrams/418_244.png,tangram,NA,NA
/tangrams/204_148.png,tangram,NA,NA
/tangrams/320_148.png,tangram,NA,NA
/tangrams/333_244.png,tangram,NA,NA
/tangrams/343_54.png,tangram,NA,NA
/tangrams/7_9.png,tangram,NA,NA
/tangrams/48_9.png,tangram,NA,NA
/tangrams/7_54.png,tangram,NA,NA
/tangrams/439_336.png,tangram,NA,NA
/tangrams/189_431.png,tangram,NA,NA
/tangrams/204_387.png,tangram,NA,NA
/tangrams/343_9.png,tangram,NA,NA
/tangrams/329_294.png,tangram,NA,NA
/tangrams/189_121.png,tangram,NA,NA
/tangrams/252_46.png,tangram,NA,NA
/tangrams/439_297.png,tangram,NA,NA
/tangrams/204_151.png,tangram,NA,NA
/tangrams/329_121.png,tangram,NA,NA
/tangrams/13_431.png,tangram,NA,NA
/tangrams/46_333.png,tangram,NA,NA
/tangrams/46_92.png,tangram,NA,NA
/tangrams/156_333.png,tangram,NA,NA
/tangrams/118_333.png,tangram,NA,NA
/tangrams/166_154.png,tangram,NA,NA
/tangrams/75_340.png,tangram,NA,NA
/tangrams/82_367.png,tangram,NA,NA
/tangrams/88_425.png,tangram,NA,NA
/tangrams/77_57.png,tangram,NA,NA
/tangrams/95_406.png,tangram,NA,NA
/tangrams/205_264.png,tangram,NA,NA
/tangrams/188_426.png,tangram,NA,NA
/tangrams/116_185.png,tangram,NA,NA
/tangrams/242_440.png,tangram,NA,NA
/tangrams/21_355.png,tangram,NA,NA
/tangrams/370_144.png,tangram,NA,NA
/tangrams/438_372.png,tangram,NA,NA
/tangrams/233_465.png,tangram,NA,NA
/tangrams/63_309.png,tangram,NA,NA
/tangrams/163_463.png,tangram,NA,NA
/tangrams/279_420.png,tangram,NA,NA
/tangrams/160_409.png,tangram,NA,NA
/tangrams/240_378.png,tangram,NA,NA
/tangrams/435_345.png,tangram,NA,NA
/tangrams/226_210.png,tangram,NA,NA
/tangrams/279_20.png,tangram,NA,NA
/tangrams/242_305.png,tangram,NA,NA
/tangrams/323_111.png,tangram,NA,NA
/tangrams/52_18.png,tangram,NA,NA
/tangrams/369_181.png,tangram,NA,NA
/tangrams/44_320.png,tangram,NA,NA
/tangrams/397_425.png,tangram,NA,NA
/tangrams/390_455.png,tangram,NA,NA
/tangrams/366_250.png,tangram,NA,NA
/tangrams/426_362.png,tangram,NA,NA
/tangrams/24_366.png,tangram,NA,NA
/tangrams/177_313.png,tangram,NA,NA
/tangrams/33_347.png,tangram,NA,NA
/tangrams/262_360.png,tangram,NA,NA
/tangrams/199_232.png,tangram,NA,NA
/tangrams/281_273.png,tangram,NA,NA
/tangrams/351_178.png,tangram,NA,NA
/tangrams/382_184.png,tangram,NA,NA
/tangrams/223_277.png,tangram,NA,NA
/tangrams/80_103.png,tangram,NA,NA
/tangrams/214_452.png,tangram,NA,NA
/tangrams/32_384.png,tangram,NA,NA
/tangrams/415_365.png,tangram,NA,NA
/tangrams/14_227.png,tangram,NA,NA
/tangrams/338_110.png,tangram,NA,NA
/tangrams/354_213.png,tangram,NA,NA
/tangrams/224_201.png,tangram,NA,NA
/tangrams/46_120.png,tangram,NA,NA
/tangrams/370_446.png,tangram,NA,NA
/tangrams/457_432.png,tangram,NA,NA
/tangrams/104_37.png,tangram,NA,NA
/tangrams/104_446.png,tangram,NA,NA
/tangrams/104_121.png,tangram,NA,NA
/tangrams/370_248.png,tangram,NA,NA
/tangrams/152_248.png,tangram,NA,NA
/tangrams/245_95.png,tangram,NA,NA
/tangrams/152_121.png,tangram,NA,NA
/tangrams/152_37.png,tangram,NA,NA
/tangrams/370_37.png,tangram,NA,NA
/tangrams/109_37.png,tangram,NA,NA
/tangrams/104_248.png,tangram,NA,NA
/tangrams/109_446.png,tangram,NA,NA
/tangrams/152_446.png,tangram,NA,NA
/tangrams/377_373.png,tangram,NA,NA
/tangrams/49_200.png,tangram,NA,NA
/tangrams/247_434.png,tangram,NA,NA
/tangrams/275_246.png,tangram,NA,NA
/tangrams/109_121.png,tangram,NA,NA
/tangrams/109_248.png,tangram,NA,NA
/tangrams/415_272.png,tangram,NA,NA
/tangrams/117_253.png,tangram,NA,NA
/tangrams/459_414.png,tangram,NA,NA
/tangrams/305_24.png,tangram,NA,NA
/tangrams/330_234.png,tangram,NA,NA
/tangrams/330_97.png,tangram,NA,NA
/tangrams/193_408.png,tangram,NA,NA
/tangrams/193_61.png,tangram,NA,NA
/tangrams/226_50.png,tangram,NA,NA
/tangrams/117_97.png,tangram,NA,NA
/tangrams/411_234.png,tangram,NA,NA
/tangrams/330_253.png,tangram,NA,NA
/tangrams/411_253.png,tangram,NA,NA
/tangrams/50_253.png,tangram,NA,NA
/tangrams/386_189.png,tangram,NA,NA
/tangrams/349_147.png,tangram,NA,NA
/tangrams/411_97.png,tangram,NA,NA
/tangrams/270_260.png,tangram,NA,NA
/tangrams/324_93.png,tangram,NA,NA
/tangrams/237_373.png,tangram,NA,NA
/tangrams/345_343.png,tangram,NA,NA
/tangrams/304_215.png,tangram,NA,NA
/tangrams/411_420.png,tangram,NA,NA
/tangrams/368_405.png,tangram,NA,NA
/tangrams/225_221.png,tangram,NA,NA
/tangrams/315_244.png,tangram,NA,NA
/tangrams/248_113.png,tangram,NA,NA
/tangrams/384_229.png,tangram,NA,NA
/tangrams/52_386.png,tangram,NA,NA
/tangrams/124_252.png,tangram,NA,NA
/tangrams/415_288.png,tangram,NA,NA
/tangrams/452_130.png,tangram,NA,NA
/tangrams/367_85.png,tangram,NA,NA
/tangrams/117_420.png,tangram,NA,NA
/tangrams/303_125.png,tangram,NA,NA
/tangrams/223_140.png,tangram,NA,NA
/tangrams/237_448.png,tangram,NA,NA
/tangrams/116_41.png,tangram,NA,NA
/tangrams/84_135.png,tangram,NA,NA
/tangrams/191_232.png,tangram,NA,NA
/tangrams/344_58.png,tangram,NA,NA
/tangrams/270_296.png,tangram,NA,NA
