selected_image,player_id,time_stamp,trial_id
f15,23,31,1046
f14,24,23,1047
f13,23,27,1048
f16,24,43,1049
f11,23,85,1050
f8,24,68,1051
f3,23,23,1052
f10,24,13,1053
f5,23,73,1054
f7,23,16,1055
f2,24,25,1056
f12,24,26,1057
f14,23,12,1058
f9,24,19,1059
f16,23,42,1060
f3,24,9,1061
f10,23,13,1062
f11,24,15,1063
f12,23,40,1064
f7,24,72,1065
f6,23,12,1066
f13,24,6,1067
f2,23,12,1068
f15,24,10,1069
f8,23,19,1070
f1,24,15,1071
f4,23,22,1072
f5,24,10,1073
f9,23,51,1074
f10,24,7,1075
f12,24,13,1076
f1,23,9,1077
f4,24,6,1078
f7,23,12,1079
f16,24,20,1080
f13,23,6,1081
f2,24,8,1082
f11,23,25,1083
f6,24,6,1084
f5,23,11,1085
f3,23,6,1086
f14,24,7,1087
f10,23,7,1088
f15,24,11,1089
f6,23,7,1090
f1,24,12,1091
f16,23,12,1092
f13,24,5,1093
f12,23,8,1094
f7,24,10,1095
f2,23,5,1096
f9,24,12,1097
f14,23,8,1098
f5,24,5,1099
f8,23,21,1100
f11,24,15,1101
f4,23,6,1102
f3,24,6,1103
f7,23,5,1104
f6,24,9,1105
f11,23,35,1106
f10,24,12,1107
f9,23,5,1108
f4,24,7,1109
f13,23,6,1110
f12,24,6,1111
f1,23,13,1112
f8,24,10,1113
f15,23,8,1114
f14,24,5,1115
f5,23,10,1116
f16,24,14,1117
f3,23,6,1118
f2,24,9,1119
f10,23,11,1120
f11,24,8,1121
f8,23,8,1122
f7,24,8,1123
f4,23,6,1124
f3,24,6,1125
f14,23,8,1126
f13,24,5,1127
f2,23,7,1128
f9,24,7,1129
f6,23,6,1130
f1,24,8,1131
f5,24,8,1132
f12,23,6,1133
f15,24,10,1134
f9,25,49,1135
f6,26,31,1136
f15,25,37,1137
f14,26,22,1138
f13,25,15,1139
f16,26,51,1140
f11,25,64,1141
f8,26,73,1142
f3,25,25,1143
f10,26,18,1144
f5,25,30,1145
f4,26,16,1146
f7,25,19,1147
f2,26,17,1148
f1,25,25,1149
f12,26,23,1150
f14,25,26,1151
f9,26,16,1152
f16,25,11,1153
f3,26,11,1154
f10,25,9,1155
f11,26,17,1156
f12,25,10,1157
f7,26,8,1158
f6,25,13,1159
f13,26,7,1160
f2,25,16,1161
f15,26,12,1162
f8,25,10,1163
f1,26,9,1164
f4,25,13,1165
f5,26,15,1166
f9,25,14,1167
f10,26,6,1168
f15,25,12,1169
f12,26,6,1170
f1,25,6,1171
f4,26,13,1172
f7,25,22,1173
f16,26,14,1174
f13,25,6,1175
f2,26,7,1176
f11,25,8,1177
f6,26,6,1178
f5,25,8,1179
f8,26,12,1180
f3,25,9,1181
f14,26,6,1182
f10,25,8,1183
f15,26,11,1184
f6,25,6,1185
f1,26,6,1186
f16,25,6,1187
f13,26,4,1188
f12,25,8,1189
f7,26,10,1190
f2,25,8,1191
f9,26,11,1192
f14,25,9,1193
f5,26,7,1194
f8,25,7,1195
f11,26,8,1196
f4,25,8,1197
f3,26,8,1198
f7,25,12,1199
f6,26,8,1200
f11,25,7,1201
f10,26,8,1202
f9,25,10,1203
f4,26,7,1204
f13,25,5,1205
f12,26,9,1206
f1,25,5,1207
f8,26,8,1208
f15,25,10,1209
f14,26,5,1210
f5,25,9,1211
f16,26,6,1212
f3,25,7,1213
f2,26,9,1214
f10,25,6,1215
f11,26,6,1216
f8,25,6,1217
f7,26,9,1218
f4,25,8,1219
f3,26,7,1220
f14,25,7,1221
f13,26,5,1222
f2,25,7,1223
f9,26,11,1224
f6,25,6,1225
f1,26,5,1226
f16,25,6,1227
f5,26,9,1228
f12,25,7,1229
f15,26,9,1230
f9,27,39,1231
f6,28,39,1232
f15,27,16,1233
f14,28,29,1234
f13,27,16,1235
f16,28,40,1236
f11,27,24,1237
f8,28,28,1238
f3,27,18,1239
f10,28,46,1240
f5,27,39,1241
f4,28,28,1242
f7,27,20,1243
f2,28,23,1244
f1,27,17,1245
f12,28,27,1246
f14,27,13,1247
f9,28,22,1248
f16,27,29,1249
f3,28,10,1250
f10,27,15,1251
f11,28,18,1252
f12,27,7,1253
f7,28,15,1254
f6,27,22,1255
f13,28,12,1256
f2,27,10,1257
f15,28,14,1258
f8,27,8,1259
f1,28,14,1260
f4,27,8,1261
f5,28,15,1262
f9,27,8,1263
f10,28,38,1264
f15,27,8,1265
f12,28,7,1266
f1,27,10,1267
f4,28,8,1268
f7,27,12,1269
f16,28,25,1270
f13,27,14,1271
f2,28,7,1272
f11,27,26,1273
f6,28,12,1274
f5,27,7,1275
f8,28,10,1276
f3,27,6,1277
f14,28,9,1278
f10,27,12,1279
f15,28,13,1280
f6,27,7,1281
f1,28,14,1282
f16,27,8,1283
f13,28,8,1284
f12,27,11,1285
f7,28,10,1286
f2,27,7,1287
f9,28,7,1288
f14,27,22,1289
f5,28,8,1290
f8,27,6,1291
f11,28,17,1292
f4,27,8,1293
f3,28,5,1294
f7,27,7,1295
f6,28,8,1296
f11,27,15,1297
f10,28,14,1298
f9,27,6,1299
f4,28,7,1300
f13,27,9,1301
f12,28,8,1302
f1,27,10,1303
f8,28,7,1304
f15,27,8,1305
f14,28,10,1306
f5,27,8,1307
f16,28,9,1308
f3,27,8,1309
f2,28,5,1310
f10,27,11,1311
f11,28,10,1312
f8,27,5,1313
f7,28,9,1314
f4,27,7,1315
f3,28,7,1316
f14,27,11,1317
f13,28,7,1318
f2,27,6,1319
f9,28,6,1320
f6,27,7,1321
f1,28,8,1322
f16,27,6,1323
f5,28,10,1324
f12,27,11,1325
f15,28,12,1326
f9,29,24,1327
f6,30,13,1328
f15,29,35,1329
f14,30,21,1330
f13,29,13,1331
f16,30,18,1332
f11,29,17,1333
f8,30,41,1334
f3,29,11,1335
f10,30,29,1336
f5,29,18,1337
f4,30,32,1338
f7,29,11,1339
f2,30,9,1340
f1,29,12,1341
f12,30,19,1342
f14,29,11,1343
f9,30,19,1344
f16,29,19,1345
f3,30,8,1346
f10,29,11,1347
f11,30,10,1348
f12,29,13,1349
f6,29,18,1350
f13,30,10,1351
f2,29,8,1352
f15,30,21,1353
f8,29,16,1354
f1,30,9,1355
f4,29,11,1356
f5,30,10,1357
f9,29,21,1358
f10,30,10,1359
f15,29,15,1360
f12,30,8,1361
f1,29,9,1362
f4,30,8,1363
f7,29,14,1364
f16,30,6,1365
f13,29,9,1366
f2,30,7,1367
f11,29,11,1368
f6,30,9,1369
f5,29,7,1370
f8,30,12,1371
f3,29,10,1372
f14,30,9,1373
f10,29,23,1374
f15,30,12,1375
f6,29,6,1376
f1,30,11,1377
f16,29,9,1378
f13,30,6,1379
f12,29,11,1380
f7,30,10,1381
f2,29,9,1382
f9,30,14,1383
f14,29,15,1384
f5,30,14,1385
f8,29,8,1386
f11,30,6,1387
f4,29,5,1388
f3,30,6,1389
f7,29,6,1390
f6,30,5,1391
f11,29,13,1392
