text,player_id,role,message_number,message_irrelevant,time_stamp,trial_id
the one that looks like watery that is like kind of like in the rectangle shape,65,describer,1,FALSE,NA,40071
the one that looks like the water in the shape of a hand,65,describer,1,FALSE,NA,40072
the one that the hexagons all connected and then there is like the black shapes coming from behind it,65,describer,1,FALSE,NA,40073
the one that looks like the four S shapes with 2 dots,65,describer,1,FALSE,NA,40074
the one that looks like the science symbol with feet,65,describer,1,FALSE,NA,40075
the one that looks like the sideways square with two dots along the sides,65,describer,1,FALSE,NA,40076
the one that is the teardrops arranged in a circle,65,describer,1,FALSE,NA,40077
the one that looks like the upside down triangle,65,describer,1,FALSE,NA,40078
the one that looks like a semicircle with a smaller semicircle going the other way connected to it,65,describer,1,FALSE,NA,40079
one that looks like the flowers arranged in a bigger flower pattern,65,describer,1,FALSE,NA,40080
one that looks like the four circles connected by the spikes,65,describer,1,FALSE,NA,40081
one that looks like the big black circle with three circle cutouts on the edges and then three circle cutouts in the middle,65,describer,1,FALSE,NA,40082
one that looks like the 3D with the three circles and then the point going through the diagonal,65,describer,1,FALSE,NA,40083
the one that looks like a hexagon with a triangle on top with a circle with three rectangles coming off the sides,65,describer,1,FALSE,NA,40084
the one that looks like the 3D shape with the duck face,65,describer,1,FALSE,NA,40085
the one that looks like a jellyfish,65,describer,1,FALSE,NA,40086
one that kind of looks like a mosaic shape like a mosaic pattern,65,describer,1,FALSE,NA,40087
one that looks like a phone with 4 dots on the sides of it,65,describer,1,FALSE,NA,40088
the one circle one with it is the square with the sideways square cutout in the middle,65,describer,1,FALSE,NA,40089
one that looks like a bunch of circles connected in the shape of a star,65,describer,1,FALSE,NA,40090
one that looks like a crab,65,describer,1,FALSE,NA,40091
one that looks like a person with a pointy leg,65,describer,1,FALSE,NA,40092
one that looks like a pizza,65,describer,1,FALSE,NA,40093
like a symmetrical shape and in the middle of it there is it looks like a ticket like those raffle tickets you can buy? It looks like those,65,describer,1,FALSE,NA,40094
the one that looks like it looks like its 3D and it looks like a rectangle with like a spiral in the middle and there is like a circle in the center,65,describer,1,FALSE,NA,40095
one that looks like a bunch of lines and its going in a positive slope direction,65,describer,1,FALSE,NA,40096
one that looks like four shapes that are meeting together and it gradualy gets darker in the center,65,describer,1,FALSE,NA,40097
one that looks like three mushrooms,65,describer,1,FALSE,NA,40098
one that looks like a big circle with kind of like an Aztec pattern looking thing going through it,65,describer,1,FALSE,NA,40099
one that looks like an upside down U with a line going through the middle,65,describer,1,FALSE,NA,40100
one that looks like a skinny rectangle with an arrow pointing down next to it,65,describer,1,FALSE,NA,40101
one that looks like 2 magnets,65,describer,1,FALSE,NA,40102
two cursive Ls connected with one another,66,describer,1,FALSE,NA,40103
an equal sign that has the left end curves down and the right end curves up so it is an approximation aproximation sign,66,describer,1,FALSE,NA,40104
a semicircle half the top with a long T rotated 90 degrees down the center and a 30 60 90 triangle with a boomerang on the bottom right,66,describer,1,FALSE,NA,40105
the straight line horizontal with a hook coming out the center of this straight line,66,describer,1,FALSE,NA,40106
three ovals in this seashell image there is a horizontal oval with 3 smaller ovals and there is 3 horizontal circles inside the ovals,66,describer,1,FALSE,NA,40107
the horse a bridge with two support beams and the back support beam has a triangle and the front support beam has like a circle oval rectangle,66,describer,1,FALSE,NA,40108
the sharp edge of a hook there is three circles there is a J there is a J figure on the bottom left of this image and there is coming off the sharp edge of the hook there is three vertical circles,66,describer,1,FALSE,NA,40109
the rock that looks like it comes from mars or venus it has soft spikes coming out of it,66,describer,1,FALSE,NA,40110
the elegant J it is a capital J and looks like calligraphy maybe,66,describer,1,FALSE,NA,40111
a vine horizontal vine with a rose flower,66,describer,1,FALSE,NA,40112
the all black image with spiky hair coming out the top two ends of this image,66,describer,1,FALSE,NA,40113
one end of a magnifying glass and there is a another end if you remember as a kid one end is larger and one end is smaller that you can like hold up to small things and the top end of the magnifying class has a X going through it,66,describer,1,FALSE,NA,40114
a carpet lots of circles on carpet it is symmetrical right down the center it looks like crumbs on a carpet or something,66,describer,1,FALSE,NA,40115
a large plus symbol in the center with four tetris pieces in each corner,66,describer,1,FALSE,NA,40116
the bottom left of the image but it is more of an oval and it is a figure 8 infinity symbol with a rope attaching to another image on the top right and the image looks like a chandellier or a dog face with two ears on either end,66,describer,1,FALSE,NA,40117
five vertical circles it looks like a handcuff with 5 verticals circles coming out of the left,66,describer,1,FALSE,NA,40118
the vertical line that is been tilted and this vertical line has three horizontal lines and each end of the has rhombi however the bottom horizontal line has a loop and then comes to a sharp edge,66,describer,1,FALSE,NA,40119
the vertical children's blocks,66,describer,1,FALSE,NA,40120
four teepees they're triangles,66,describer,1,FALSE,NA,40121
the egyptian necklace jewlery piece with scorpion spokes,66,describer,1,FALSE,NA,40122
the boomerang that is a lighter color than the the left,66,describer,1,FALSE,NA,40123
the bird that has many different shades of grey and a long arm coming out of the left,66,describer,1,FALSE,NA,40124
the rectangle and the rectange is curved on the bottom left,66,describer,1,FALSE,NA,40125
the V rake in the center top and then there is a horizontal line and then there is four knuckles on the bottom,66,describer,1,FALSE,NA,40126
the potato or the face-shaped that has black outline and grey solid color on the inside,66,describer,1,FALSE,NA,40127
the two sharp blades that I would describe as batman throwing,66,describer,1,FALSE,NA,40128
a straight sign that has been rotated 90 degrees and there is a DNA figure in the center of the straight line,66,describer,1,FALSE,NA,40129
the firework that is shooting to the left with the tail on the right,66,describer,1,FALSE,NA,40130
the 10000 volt fence the left of this image looks like a grid or like a fence from Jurassic Park,66,describer,1,FALSE,NA,40131
the black number 6 and to the left of the number 6 is an L that is flipped with the sharp edge,66,describer,1,FALSE,NA,40132
the fish with a line coming out of it or a shoelace kind of random,66,describer,1,FALSE,NA,40133
an alien hand the two middle fingers come to a V shape,66,describer,1,FALSE,NA,40134
the rhinoceros,66,describer,1,FALSE,NA,40135
the mangled metal structure,66,describer,1,FALSE,NA,40136
the 3D cube in the center,66,describer,1,FALSE,NA,40137
the doctor's tools,66,describer,1,FALSE,NA,40138
the two vertical squiggly lines,66,describer,1,FALSE,NA,40139
the X with sqiggly lines on the bottom left,66,describer,1,FALSE,NA,40140
the sea creature anemone squid arms,66,describer,1,FALSE,NA,40141
the abstract human full body,66,describer,1,FALSE,NA,40142
the fiery eye with the star in the center,66,describer,1,FALSE,NA,40143
the bamboo,66,describer,1,FALSE,NA,40144
the calf sock,66,describer,1,FALSE,NA,40145
the soft scarf scrunchie,66,describer,1,FALSE,NA,40146
the moon with the craters and the bottom being crescent,66,describer,1,FALSE,NA,40147
the 3D circle has oval in the center,66,describer,1,FALSE,NA,40148
the cassette tape player,66,describer,1,FALSE,NA,40149
the image with the left end being crescent and then the oval with the white circle in the center and then the solid oval in the top right,66,describer,1,FALSE,NA,40150
the image with the bottom right or bottom left bottom left in a straight vertical line leading to a hortizontal squiggly line on the top,66,describer,1,FALSE,NA,40151
the image with a small triangle on the bottom left and a small the bottom right,66,describer,1,FALSE,NA,40152
the image that has two circles concentric with one another and has two straight lines coming out of the top bottom left and right,66,describer,1,FALSE,NA,40153
the image with the circle and a dot in the center with a crown coming out of the top right,66,describer,1,FALSE,NA,40154
the semicircle sunset the sunset has three verticle squiggly lines coming out of the semicircle,66,describer,1,FALSE,NA,40155
the water droplet and the water droplet has a dark semithe bottom but it also has a same the top that is same shade of gray as the water droplet,66,describer,1,FALSE,NA,40156
the triangle the triangle has been flipped and it has two short lines that continue out of it one edge of the triangle,66,describer,1,FALSE,NA,40157
the native american or indian ritual hat there is like an ear piece you'd see this maybe around a campfire when they are all chanting for special ritual purposes,66,describer,1,FALSE,NA,40158
the image that has no straight lines it has a boomerang on the bottom left very abrstract,66,describer,1,FALSE,NA,40159
the hexagonal metal conduiet piece you'd see this in electrical wiring it has a 90 degree turn,66,describer,1,FALSE,NA,40160
the image that has many different shades of gray there is three circles on the top that are in triangle formation,66,describer,1,FALSE,NA,40161
the honeycomb beehive,66,describer,1,FALSE,NA,40162
the image that is circular has one circle and then a straight verticle line on the top a straight verticle line on the bottom and a spec to the bottom verticle line,66,describer,1,FALSE,NA,40163
the semicircle with one straight line coming out of the top right,66,describer,1,FALSE,NA,40164
the human musical conductor he is holding his musical conducting piece in the top left of the image,66,describer,1,FALSE,NA,40165
the sea creature that has spokes coming out of the center you'd see these in warm shallow water in direct sunlight,66,describer,1,FALSE,NA,40166
the one that has five triangles there is three that have circles in them,67,describer,1,FALSE,NA,40167
the one that has two cresecent moons on the outer edge and in the middle there is circles,67,describer,1,FALSE,NA,40168
the spiderweb,67,describer,1,FALSE,NA,40169
the two ovals with the face in the middle,67,describer,1,FALSE,NA,40170
the square that has a the top,67,describer,1,FALSE,NA,40171
the one that looks like a fish skeleton at the top it has like the head,67,describer,1,FALSE,NA,40172
the sun with cloud under it,67,describer,1,FALSE,NA,40173
the tree,67,describer,1,FALSE,NA,40174
the one that looks like a head and a body in the center there is white,67,describer,1,FALSE,NA,40175
kind of looks like a forest there is like stumps coming out of the top and then at the bottom at the there is stumps coming from the bottom and then at the tops there is circles with circles in them,67,describer,1,FALSE,NA,40176
the one that has triangles that over and underlapping each other,67,describer,1,FALSE,NA,40177
the one that looks like a skull,67,describer,1,FALSE,NA,40178
the one that kind of looks like a heart,67,describer,1,FALSE,NA,40179
the picture that has two hands in it,67,describer,1,FALSE,NA,40180
5 abstract shapes,67,describer,1,FALSE,NA,40181
kind of looks like a bird so on the top right it kind of looks like a beak coming out and there is a whole bunch of circles,67,describer,1,FALSE,NA,40182
the verticle pepsi thing,67,describer,1,FALSE,NA,40183
the two semicircles with a cylinder in the middle,67,describer,1,FALSE,NA,40184
the sun with a line extending to the right,67,describer,1,FALSE,NA,40185
the one that looks like water color with the two,67,describer,1,FALSE,NA,40186
the bug,67,describer,1,FALSE,NA,40187
the caterpillar,67,describer,1,FALSE,NA,40188
the paw print,67,describer,1,FALSE,NA,40189
the two sets of two circles,67,describer,1,FALSE,NA,40190
the antenna,67,describer,1,FALSE,NA,40191
the flower,67,describer,1,FALSE,NA,40192
the pole with the stuff wrapping around it,67,describer,1,FALSE,NA,40193
the 3D figure,67,describer,1,FALSE,NA,40194
the empire state one,67,describer,1,FALSE,NA,40195
the fish one,67,describer,1,FALSE,NA,40196
the figure with the 4 sided background,67,describer,1,FALSE,NA,40197
the two rectangles with the circle in the middle,67,describer,1,FALSE,NA,40198
verticle and the are spirals,67,describer,1,FALSE,NA,40199
the image that looks like branches so at the bottom its like a flat surface and at the top,67,describer,1,FALSE,NA,40200
kind of look like ice cubes there is spikes coming out of them,67,describer,1,FALSE,NA,40201
the two circles and then there is 4 squiggly lines,67,describer,1,FALSE,NA,40202
the atom with the legs,67,describer,1,FALSE,NA,40203
the soup can with the two circles outside of it one on the top left one on the bottom right,67,describer,1,FALSE,NA,40204
the tear tear drops forming a circle,67,describer,1,FALSE,NA,40205
the legs their like frog legs there is like like fingers at the bottom and then at the top there is like a pump,67,describer,1,FALSE,NA,40206
the crescent at the bottom and then there is a dome its gray inside,67,describer,1,FALSE,NA,40207
the dandelion,67,describer,1,FALSE,NA,40208
the image that has the circles with spikes and lines going through them there is 5 circles and in the background theirs more circles,67,describer,1,FALSE,NA,40209
the 6 circles that are outlines halfway there is a big circle in the back,67,describer,1,FALSE,NA,40210
the image that looks like a sword going through water so there is a line and its being,67,describer,1,FALSE,NA,40211
the image that has a sun and there is a figure blocking it,67,describer,1,FALSE,NA,40212
the one that looks like a napkin kind of spread out it is horizontal,67,describer,1,FALSE,NA,40213
the jellyfish there is a semicircle black semicircle,67,describer,1,FALSE,NA,40214
the monochrome spiral triangle circle thing,67,describer,1,FALSE,NA,40215
the game counsel,67,describer,1,FALSE,NA,40216
the black cube with the cutouts,67,describer,1,FALSE,NA,40217
the molecules that you like would play with in chemistry,67,describer,1,FALSE,NA,40218
the one that looks like a crab like the outline of a crab its symmetrical,67,describer,1,FALSE,NA,40219
the person but their bottom's a triangle,67,describer,1,FALSE,NA,40220
the pie,67,describer,1,FALSE,NA,40221
two symmetrical things horizontal and it kind of looks like a razor blade except not so the top and the bottom are like like fins and then the left and the right are like there is two of each,67,describer,1,FALSE,NA,40222
the one that looks like a really big cinnamon roll in a pan,67,describer,1,FALSE,NA,40223
the one that looks like a really really abstract stair case,67,describer,1,FALSE,NA,40224
the four spirals meeting and it looks like a rose like if you look down at it and there is one that darker than the others on the bottom,67,describer,1,FALSE,NA,40225
the three mushrooms,67,describer,1,FALSE,NA,40226
the maze emblem thing,67,describer,1,FALSE,NA,40227
the rainbow but it only has two colors,67,describer,1,FALSE,NA,40228
the really long verticle rectangle with the like pendulon the left,67,describer,1,FALSE,NA,40229
the two Cs facing each other top and bottom,67,describer,1,FALSE,NA,40230
the one that has two loopy-dee-loops,68,describer,1,FALSE,NA,40231
the picture that looks like a wavy equals sign,68,describer,1,FALSE,NA,40232
the one that kind of looks like a sunset the top is like a half circle,68,describer,1,FALSE,NA,40233
the one that is a line with a C on top of it,68,describer,1,FALSE,NA,40234
the one that is a bunch of ovals like inside of each other,68,describer,1,FALSE,NA,40235
the one that looks like a horse kind of thing,68,describer,1,FALSE,NA,40236
very smudgy and then the left part of it there is 3 dots,68,describer,1,FALSE,NA,40237
the one that kind of looks like a pizza with pepperoni on it,68,describer,1,FALSE,NA,40238
the one that looks like a big capital J with a bunch of stuff added on to it,68,describer,1,FALSE,NA,40239
the one that looks like wind kind of like a windy tattoo,68,describer,1,FALSE,NA,40240
the one that kind of looks like a necklace a lot of black on the bottom part,68,describer,1,FALSE,NA,40241
the picture that is the bottom and then there is a line up from that circle there is a the top and then there is a X through the the top,68,describer,1,FALSE,NA,40242
the one that is a bunch of dots and some grey stuff,68,describer,1,FALSE,NA,40243
the one that is a giant plus sign with some other things coming out of it,68,describer,1,FALSE,NA,40244
on the bottom left of this drawing there is an 8 and the 8 like goes up and there is a M on top,68,describer,1,FALSE,NA,40245
the picture that looks like half a handcuff there is like a circle and a chain,68,describer,1,FALSE,NA,40246
the diagonal line with the stripes through them,68,describer,1,FALSE,NA,40247
the squares on top of each other,68,describer,1,FALSE,NA,40248
the triangles next to each other,68,describer,1,FALSE,NA,40249
the thing with all the pointy things coming out of it,68,describer,1,FALSE,NA,40250
the ball with the boomerang to the right of it,68,describer,1,FALSE,NA,40251
the smudgy bird flowery thing,68,describer,1,FALSE,NA,40252
the piano shaspe,68,describer,1,FALSE,NA,40253
castle and the line and the pitchfork on top,68,describer,1,FALSE,NA,40254
the grey faced shaped thing,68,describer,1,FALSE,NA,40255
the batman thing-y,68,describer,1,FALSE,NA,40256
the picnic table one,68,describer,1,FALSE,NA,40257
the popsicle on the side,68,describer,1,FALSE,NA,40258
the net,68,describer,1,FALSE,NA,40259
the big 6,68,describer,1,FALSE,NA,40260
the one with the straw coming out of it,68,describer,1,FALSE,NA,40261
the antlers and horn and beard guy,68,describer,1,FALSE,NA,40262
the rhino,68,describer,1,FALSE,NA,40263
kind of like an abstract the top left corner kind of looks like a music note like there is a couple circles,68,describer,1,FALSE,NA,40264
one that looks like a cube like suspended by things within two circles,68,describer,1,FALSE,NA,40265
if you turn your head to the left it looks like a guy sweeping kind of like he is holding a broom and it is like a circle for his head,68,describer,1,FALSE,NA,40266
the one that is like 2 zigzag lines going up and down,68,describer,1,FALSE,NA,40267
like a zigzag line with a X,68,describer,1,FALSE,NA,40268
the one that kind of looks like a weird sea creature with a bunch of tentacles sticking out of it it is not like the angry looking bug thing it is like the other weird thing,68,describer,1,FALSE,NA,40269
the one that kind of looks like it is grey and looks like a guy like there is like a little head on the top and then a little squiggly for an arm and then a boomerang shape for the legs,68,describer,1,FALSE,NA,40270
like a bunch of circles inside of each other with like a star in the middle,68,describer,1,FALSE,NA,40271
the bamboo,68,describer,1,FALSE,NA,40272
like stripes it kind of looks like a knee like a leg somebody was wearing tights and had stripes on them,68,describer,1,FALSE,NA,40273
that fuzzy looking thing,68,describer,1,FALSE,NA,40274
kind of looks like you're looking through a microscope and there is like a bunch of little cells,68,describer,1,FALSE,NA,40275
just like a big circle with some smaller circles inside of it and it is grey,68,describer,1,FALSE,NA,40276
looks like a binder,68,describer,1,FALSE,NA,40277
like an O and then on the top right there is a filled in circle and then on the left there is like a crescent moon,68,describer,1,FALSE,NA,40278
the one that looks like a pendul with a wavy top,68,describer,1,FALSE,NA,40279
kind of looks like 15 but there is a triangle and the bottom,68,describer,1,FALSE,NA,40280
looks like a donut with two lines coming out of each side,68,describer,1,FALSE,NA,40281
the one that is a circle with a small dot blocked out in the middle and then there is three things coming out of the top right,68,describer,1,FALSE,NA,40282
like a half circle with wavy lines coming down,68,describer,1,FALSE,NA,40283
the thing that kind of looks like a speedometer the bottom half is black and the top half is grey,68,describer,1,FALSE,NA,40284
the thing that looks like a triangle,68,describer,1,FALSE,NA,40285
the one that kind of looks like a hat and it also kind of looks like a horn,68,describer,1,FALSE,NA,40286
the one that looks like a bunch of bent legs,68,describer,1,FALSE,NA,40287
looks like a pipe that is curved with two holes in it,68,describer,1,FALSE,NA,40288
the one that is kind of smudgy looking and there is three dots on the top of it,68,describer,1,FALSE,NA,40289
the one that kind of looks like a beehive kind of pattern,68,describer,1,FALSE,NA,40290
a circle with a dot on the botto right and then a line going through the middle but the line is broken,68,describer,1,FALSE,NA,40291
a half circle with a line coming out of the top right,68,describer,1,FALSE,NA,40292
the guy that looks like a conductor,68,describer,1,FALSE,NA,40293
the thing that kind of looks like a firework and it also looks like a bunch of spikey things coming out,68,describer,1,FALSE,NA,40294
the one that looks like a tooth with like the hole in the middle,69,describer,1,FALSE,NA,40295
the one that the side are like the crescent moons and then two empty circles in the middle,69,describer,1,FALSE,NA,40296
the one that looks kind of like the trippy thing with the different like the web looking type of thing,69,describer,1,FALSE,NA,40297
the one that is two ovals with like a smiley face on it,69,describer,1,FALSE,NA,40298
the one that is like a cylinder and then an oval sticking off off top,69,describer,1,FALSE,NA,40299
the one the ovals and then circles inside of it and then it has like an S shape on the right,69,describer,1,FALSE,NA,40300
the one looks like a sunrise and it has the gray little squigglys going up,69,describer,1,FALSE,NA,40301
the one looks like a palm tree,69,describer,1,FALSE,NA,40302
the one that is two ovals with like the smiley face looking thing with the eyebrows,69,describer,1,FALSE,NA,40303
this one with that is a cylinder with the oval sticking out on top,69,describer,1,FALSE,NA,40304
the one that looks like a palm tree,69,describer,1,FALSE,NA,40305
the tooth looking one with the hole in the middle,69,describer,1,FALSE,NA,40306
the one that looks like like the paisley print if you tilt your head its like slight heart,69,describer,1,FALSE,NA,40307
the one that has two hands on it,69,describer,1,FALSE,NA,40308
the one that is like 5 different squiggly shapes and then the middle one has a circle,69,describer,1,FALSE,NA,40309
the one with the ovals and then the S shape on the right,69,describer,1,FALSE,NA,40310
the one that is in a circle with the two half circle looking things that are gray and a white strip in the middle and a grey the end,69,describer,1,FALSE,NA,40311
the one that looks like it is like a oval shape but it has like rectangular cracks in the middle on the sides and it has like a little pole going through,69,describer,1,FALSE,NA,40312
the one that looks kind of like almost like it is half of a circle and a sparkler next to it,69,describer,1,FALSE,NA,40313
the one that has like a big circle in the bottom right corner and then the top left corner has like a squiggly sticking off with a the end,69,describer,1,FALSE,NA,40314
the one that looks like a bug with stripes on it and big eyes 4 legs,69,describer,1,FALSE,NA,40315
the one that looks like like a caterpillar with like 6 little circles on the bottom,69,describer,1,FALSE,NA,40316
the paw print,69,describer,1,FALSE,NA,40317
that one that has like two little circles on the top and two on the bottom,69,describer,1,FALSE,NA,40318
the V looking like antenas it has gray balls on the end,69,describer,1,FALSE,NA,40319
the one that kind of looks like a flower with missing petals it has 3 petals on top three on the bottom,69,describer,1,FALSE,NA,40320
the one that looks like a funnel type of thing with a pole in the middle or a water slide maybe it is like a funnel with a pole in the middle or a water slide,69,describer,1,FALSE,NA,40321
the one that is it is like a grey figure it kind of looks like it could be a chair if you look at it sticking on its side you could sit on it,69,describer,1,FALSE,NA,40322
the one that looks just like a bunch of different shapes drawn it is like really thin black outline it looks like,69,describer,1,FALSE,NA,40323
the one that is in a square shades of grey with 3 black dots,69,describer,1,FALSE,NA,40324
the one that the background of it is like a 4 sided grey shape and then it has like two black dots and a squiggly surrounding it,69,describer,1,FALSE,NA,40325
the one that looks like a H it is two rectangles connected with a circle to make it look like one,69,describer,1,FALSE,NA,40326
the one that looks like it is like within a collumn of squigglys,69,describer,1,FALSE,NA,40327
the one that looks like branches off of like a tree,69,describer,1,FALSE,NA,40328
the one that is like seven different weird like hexagon shape with the blacks sticking out of it,69,describer,1,FALSE,NA,40329
the one that is like squiggly with two black dots,69,describer,1,FALSE,NA,40330
the one that looks like kind of like a walking figure head has one eye and two legs,69,describer,1,FALSE,NA,40331
the one that is like a black square with a black dot on top left and bottom,69,describer,1,FALSE,NA,40332
the one that looks like a bunch of raindrops or teardrops formed into a circle,69,describer,1,FALSE,NA,40333
the one that has like it looks like pump thing on top,69,describer,1,FALSE,NA,40334
the one that looks like a dog's nose type of thing has grey in it,69,describer,1,FALSE,NA,40335
the one that looks like a snowflake with more snowflakes on the end of it,69,describer,1,FALSE,NA,40336
the figure that has circles and spikes coming out of it and then in the back ground there is a bunch of circles with circles inside of circles inside of circles,69,describer,1,FALSE,NA,40337
the one that is a big black circle with three circles on its edges and then three circles in the middle,69,describer,1,FALSE,NA,40338
the one that is like a short medi-long line with a sword going through it,69,describer,1,FALSE,NA,40339
the one that looks like it is like a sun hiding behind something,69,describer,1,FALSE,NA,40340
the one that looks it is skinny it looks like a crumpled up napkin maybe,69,describer,1,FALSE,NA,40341
the one that looks like a jellyfish but the top half has a triangle and a dark circle,69,describer,1,FALSE,NA,40342
the one that is like a bunch of squigglys overlapping each other it is like grey,69,describer,1,FALSE,NA,40343
the one that looks like a box with like a phone in it with two dots on the side,69,describer,1,FALSE,NA,40344
the one that is a square with a diamond in it,69,describer,1,FALSE,NA,40345
the circles that are connected with lines,69,describer,1,FALSE,NA,40346
the one that is kind of looks like a lobster has like a square body,69,describer,1,FALSE,NA,40347
the one that is like a circle that has a top of to the right to the left and on the the bottom of it,69,describer,1,FALSE,NA,40348
the one that looks like a bicycle wheel,69,describer,1,FALSE,NA,40349
the shape that is like symmetrical in it on the inside it looks like it has a ticket in it,69,describer,1,FALSE,NA,40350
the one that looks kind of like a cinnamon roll,69,describer,1,FALSE,NA,40351
the one that kind of looks like a folded up paper that is like stretched out and has like grey lines through it,69,describer,1,FALSE,NA,40352
the one that is like it is dark on the inside and it fades out to lighter grey it kind of swirls,69,describer,1,FALSE,NA,40353
the one that looks kind of like mushrooms,69,describer,1,FALSE,NA,40354
the circle that looks like a maze kind of,69,describer,1,FALSE,NA,40355
the one that looks kind of like a rainbow shape but two,69,describer,1,FALSE,NA,40356
the one that the background is like a rectangle with squares in it and on the left there is like a line hanging with a the bottom two triangles,69,describer,1,FALSE,NA,40357
the one that looks like two magnets like facing each other,69,describer,1,FALSE,NA,40358
the loopy-dee-loop or the two cursive Ls,70,describer,1,FALSE,NA,40359
the equals sign that is wavy,70,describer,1,FALSE,NA,40360
the horizon,70,describer,1,FALSE,NA,40361
the sideways hook,70,describer,1,FALSE,NA,40362
the one with the ovals inside of each other with the little circles,70,describer,1,FALSE,NA,40363
the end of this light or the saddle with the hook on top,70,describer,1,FALSE,NA,40364
the very smudgy picture,70,describer,1,FALSE,NA,40365
the frisbee that has bumps on top,70,describer,1,FALSE,NA,40366
the fancy J with the vines that make it up,70,describer,1,FALSE,NA,40367
the smoke in the wind,70,describer,1,FALSE,NA,40368
the comet that is coming down with the fire,70,describer,1,FALSE,NA,40369
like a bubble wand with the X,70,describer,1,FALSE,NA,40370
the gravel or the bubbles,70,describer,1,FALSE,NA,40371
the big black X with it looks like the wall decoration,70,describer,1,FALSE,NA,40372
a weird dog with the little figure 8 in the bottom,70,describer,1,FALSE,NA,40373
the handcuffs or the monocle,70,describer,1,FALSE,NA,40374
looks like a telephone pole that is leaning to the left,70,describer,1,FALSE,NA,40375
the stack of blocks,70,describer,1,FALSE,NA,40376
looks like 4 little mountains or teepees,70,describer,1,FALSE,NA,40377
the very scary spiky bug it has like 13 spikes coming out,70,describer,1,FALSE,NA,40378
looks like a sideways nike symbol with a little ball at the end,70,describer,1,FALSE,NA,40379
like an alien frog and has a very long front arm,70,describer,1,FALSE,NA,40380
looks like the top of a piano or a desk,70,describer,1,FALSE,NA,40381
looks like the top of it looks like it has a 3 pronged kind of like turkey foot type of thing,70,describer,1,FALSE,NA,40382
looks like an alien's head,70,describer,1,FALSE,NA,40383
looks like two sideways volcanos or like two starwars ships,70,describer,1,FALSE,NA,40384
looks like a polygon that is white and on it like or kind of like a board on its side and inside of it it is a graph that is like it is like a Sine graph,70,describer,1,FALSE,NA,40385
looks like a rocket that is pointed to the left and it has a little X in it,70,describer,1,FALSE,NA,40386
looks like a broken net so there is a net and then like a menorah coming out of the right,70,describer,1,FALSE,NA,40387
the giant 6,70,describer,1,FALSE,NA,40388
looks like the very front end of a drawn fish with a brake coming out,70,describer,1,FALSE,NA,40389
the one that kind of looks like a claw or like a foot type of thing with spikes on it,70,describer,1,FALSE,NA,40390
the rhino,70,describer,1,FALSE,NA,40391
looks like a black wire it it is jumbled and on the very top left it kind of looks like a music note,70,describer,1,FALSE,NA,40392
the 4D it is like a box within a box,70,describer,1,FALSE,NA,40393
two tools one looks like a sweeper and one looks like it has two prongs on it,70,describer,1,FALSE,NA,40394
an equal sign that is vertical spiky,70,describer,1,FALSE,NA,40395
looks like a one year old drawing of a monster it has a X and then a little spiky line,70,describer,1,FALSE,NA,40396
the anemone,70,describer,1,FALSE,NA,40397
the running man,70,describer,1,FALSE,NA,40398
looks like a sun with a little star in the middle,70,describer,1,FALSE,NA,40399
the bamboo or the plant,70,describer,1,FALSE,NA,40400
looks like a kneepad so it looks like a leg with it is centered on the knee and has stripes on it,70,describer,1,FALSE,NA,40401
the wig,70,describer,1,FALSE,NA,40402
looks like a block of cheese that is really moldy or the cross section of a boulder,70,describer,1,FALSE,NA,40403
looks like a globe with latitude or longitude lines,70,describer,1,FALSE,NA,40404
looks like a computer hard drive,70,describer,1,FALSE,NA,40405
looks like three black circles but the one in the middle has little center cutout,70,describer,1,FALSE,NA,40406
the squiggly line that has a dangling ball from a string,70,describer,1,FALSE,NA,40407
the fancy looking 15 that has a little triangle at the bottom of the 1 and a circle at the bottom of the 5,70,describer,1,FALSE,NA,40408
the donut of top of a cross,70,describer,1,FALSE,NA,40409
a circle with a dot and has a crown,70,describer,1,FALSE,NA,40410
looks like a half circle with 3 squiggly lines in the middle of it,70,describer,1,FALSE,NA,40411
looks like a dial or a pokeball with a triangle on top or in the middle,70,describer,1,FALSE,NA,40412
the upside down triangle that has 2 legs,70,describer,1,FALSE,NA,40413
the weird corn husk looking thing,70,describer,1,FALSE,NA,40414
the grass that is coming up from the ground,70,describer,1,FALSE,NA,40415
the elbow wrench or the elbow looking thing,70,describer,1,FALSE,NA,40416
the funny grey blob that looks like it has three dots on top of it and a fork coming out the bottom of it,70,describer,1,FALSE,NA,40417
the honeycomb,70,describer,1,FALSE,NA,40418
looks like a circuit that is not closed inside of a circle,70,describer,1,FALSE,NA,40419
a half circle with a little line sticking up to the right,70,describer,1,FALSE,NA,40420
looks like a conductor that is missing his leg or a guy with a wand,70,describer,1,FALSE,NA,40421
the spiky urchin or the ball that is spiky,70,describer,1,FALSE,NA,40422
the one that has the three targets and they're like oozing there is like two circles that don't have targets,71,describer,1,FALSE,NA,40423
the one that looks like it has two crescent moons on the sides of it and it looks like water ripples sort of,71,describer,1,FALSE,NA,40424
the one that looks like a messed up dart board like a lot of triangles that are sort of,71,describer,1,FALSE,NA,40425
the one that looks like two ovals with a smiley face over it,71,describer,1,FALSE,NA,40426
the one that looks like if you looked at a top down printer or like from the top on a printer has a little oval on the top of it,71,describer,1,FALSE,NA,40427
