room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,condition_id,describer,matchers,trial_id,game_id
1,page5-198;page4-5;page9-7;page3-34;page6-16;page1-77;page7-10;page7-79;page3-207;F,page7-79,1,22,4,NA,NA,3,482,493,7619,256
1,F;page8-176;page9-39;page7-17;page8-236;page7-67;page7-15;page8-54;page9-32;page5-57,page7-67,1,16,3,NA,NA,3,487,494,7620,258
1,page7-115;page1-77;page4-10;page2-138;page4-11;page5-101;F;page2-34;page5-220;page6-181,page6-181,1,15,3,NA,NA,3,508,531,7621,266
1,page5-56;page1-40;page7-127;page2-138;page5-155;page7-17;page5-26;page6-173;page5-232;page3-201,page1-40,1,5,1,NA,NA,3,532,445,7622,225
1,page6-92;page7-246;page6-175;page3-207;page8-54;page9-25;page7-35;page2-131;page5-80;page6-186,page3-207,1,20,4,NA,NA,3,452,503,7623,231
1,page7-45;page8-21;page5-155;page6-172;page7-79;page9-39;page2-157;page3-201;page7-101;page1-119,page2-157,1,9,2,NA,NA,3,443,507,7624,223
1,page4-92;page2-100;page6-184;page8-247;page6-6;page3-201;page5-64;page5-176;page7-79;page6-165,page5-176,1,7,1,NA,NA,3,477,496,7625,251
1,page8-217;page9-34;page8-234;page5-84;page9-27;page7-183;page7-15;page1-185;page4-244;page7-164,page9-34,1,3,1,NA,NA,3,491,504,7626,259
1,page2-39;page7-234;page6-31;page8-179;page8-190;page7-73;page6-175;page3-21;page5-122;page2-165,page8-190,1,10,2,NA,NA,3,515,528,7627,269
1,page3-99;page5-40;page5-80;page4-118;page5-213;K;page7-79;page5-174;page4-103;page3-207,page5-174,1,18,3,NA,NA,3,506,529,7628,265
1,page3-200;page7-15;page7-234;page4-34;page7-115;page1-162;page7-157;page7-72;page3-201;page4-3,page4-34,1,9,2,NA,NA,3,444,453,7629,224
1,page3-99;page5-40;page5-80;page4-118;page5-213;K;page7-79;page5-174;page4-103;page3-207,page5-174,1,26,5,NA,NA,3,506,529,7630,265
1,page3-201;page1-162;page7-15;page7-234;page4-3;page7-115;page3-200;page7-157;page7-72;page4-34,page4-34,1,14,3,NA,NA,3,453,444,7631,224
1,page1-103;page3-101;page7-79;page5-59;page5-26;page7-157;page2-34;page4-201;page6-123;page1-105,page1-103,1,23,4,NA,NA,3,490,479,7632,253
1,page4-24;page8-160;page1-107;page6-160;page7-15;page5-173;page4-89;page8-156;page5-165;page7-169,page4-24,1,10,2,NA,NA,3,446,449,7633,226
1,page5-101;page1-186;page6-123;page6-185;page5-102;page4-203;page6-179;page6-226;page6-92;page5-165,page6-179,1,2,1,NA,NA,3,526,464,7634,240
1,page5-145;F;page7-135;page9-34;page3-207;page1-72;page7-115;page9-39;page1-133;page7-102,page7-102,1,11,2,NA,NA,3,470,484,7635,245
1,page8-22;page7-79;page5-120;page7-113;page3-29;page8-236;page6-185;page7-15;page2-134;page6-123,page3-29,1,13,2,NA,NA,3,520,473,7636,247
1,page5-101;page1-186;page6-123;page6-185;page5-102;page4-203;page6-179;page6-226;page6-92;page5-165,page6-92,1,4,1,NA,NA,3,526,464,7637,240
1,page8-56;page5-86;page6-179;page3-56;page7-79;page6-99;page1-107;page8-18;F;page3-170,page6-99,1,9,2,NA,NA,3,513,480,7638,254
1,page1-186;page3-163;page5-145;page2-124;page3-193;page5-26;page7-15;page8-152;page3-37;F,page3-37,1,17,3,NA,NA,3,498,475,7639,249
1,page7-113;page3-171;page1-24;page8-176;page3-201;page3-56;page7-79;page6-27;page7-15;page4-118,page4-118,1,17,3,NA,NA,3,502,524,7640,264
1,page7-127;page6-173;page7-17;page2-138;page5-232;page5-26;page5-56;page3-201;page5-155;page1-40,page3-201,1,20,4,NA,NA,3,445,532,7641,225
1,page8-217;page9-34;page8-234;page5-84;page9-27;page7-183;page7-15;page1-185;page4-244;page7-164,page8-217,1,29,5,NA,NA,3,491,504,7642,259
1,page7-101;page6-172;page5-155;page2-157;page7-79;page8-21;page1-119;page7-45;page9-39;page3-201,page1-119,1,14,3,NA,NA,3,507,443,7643,223
1,page1-142;page6-83;page6-198;page2-131;page5-26;page4-140;page7-35;page9-42;page3-201;page5-96,page1-142,1,18,3,NA,NA,3,534,512,7644,268
1,page7-41;page7-15;page5-182;page2-4;page5-86;page7-126;F;page6-92;page7-132;page8-54,page2-4,1,3,1,NA,NA,3,485,517,7645,257
1,page7-79;page8-22;page7-113;page6-155;page8-38;page5-43;page6-160;page4-237;page4-248;page8-147,page7-79,1,12,2,NA,NA,3,454,442,7646,222
1,page6-160;page2-36;page8-215;page6-173;page7-154;page7-158;page6-245;page6-80;page6-31;page6-172,page7-154,1,20,4,NA,NA,3,478,538,7647,252
1,page1-186;page3-163;page5-145;page2-124;page3-193;page5-26;page7-15;page8-152;page3-37;F,page3-193,1,28,5,NA,NA,3,498,475,7648,249
1,page7-15;page6-168;page2-190;page3-20;page6-122;page3-53;page6-196;page7-115;page6-31;page7-36,page3-53,1,6,1,NA,NA,3,505,500,7649,262
1,page6-92;page2-131;page7-246;page9-25;page8-54;page6-186;page7-35;page6-175;page3-207;page5-80,page9-25,1,18,3,NA,NA,3,503,452,7650,231
1,page4-92;page2-100;page6-184;page8-247;page6-6;page3-201;page5-64;page5-176;page7-79;page6-165,page5-64,1,4,1,NA,NA,3,477,496,7651,251
1,page3-23;page4-24;page6-99;page5-165;page4-89;page7-79;page6-31;page7-41;page6-155;page4-55,page4-24,1,17,3,NA,NA,3,492,518,7652,260
1,page2-131;page6-83;page5-26;page6-198;page9-42;page3-201;page5-96;page1-142;page7-35;page4-140,page9-42,1,8,2,NA,NA,3,512,534,7653,268
1,F;page1-130;page5-26;page6-83;page6-78;page3-205;page3-124;page7-10;page7-191;page6-186,page1-130,1,27,5,NA,NA,3,441,509,7654,221
1,page1-142;page6-83;page6-198;page2-131;page5-26;page4-140;page7-35;page9-42;page3-201;page5-96,page1-142,1,5,1,NA,NA,3,534,512,7655,268
1,page1-110;page4-239;page3-95;page7-79;page7-41;page5-26;page8-38;page5-153;B;page8-8,page4-239,1,27,5,NA,NA,3,469,465,7656,241
1,page5-122;page7-96;page6-16;F;page3-163;page1-185;page6-175;page5-244;page2-131;page8-188,page1-185,1,29,5,NA,NA,3,501,537,7657,263
1,page1-186;page3-163;page5-145;page2-124;page3-193;page5-26;page7-15;page8-152;page3-37;F,page3-37,1,29,5,NA,NA,3,498,475,7658,249
1,page7-41;page7-15;page5-182;page2-4;page5-86;page7-126;F;page6-92;page7-132;page8-54,page2-4,1,17,3,NA,NA,3,485,517,7659,257
1,page5-145;page1-25;page2-42;page4-17;page2-146;page7-79;page3-201;page4-11;page6-175;page3-207,page1-25,1,21,4,NA,NA,3,486,447,7660,227
1,page6-245;page8-215;page7-158;page7-154;page6-160;page6-172;page6-31;page6-173;page6-80;page2-36,page7-158,1,6,1,NA,NA,3,538,478,7661,252
1,page7-13;page1-133;page9-39;page7-244;page7-35;page5-167;page8-166;page4-243;page7-79;page3-207,page9-39,1,7,1,NA,NA,3,456,514,7662,233
1,page3-201;page1-162;page7-15;page7-234;page4-3;page7-115;page3-200;page7-157;page7-72;page4-34,page7-72,1,15,3,NA,NA,3,453,444,7663,224
1,page7-113;page3-171;page1-24;page8-176;page3-201;page3-56;page7-79;page6-27;page7-15;page4-118,page3-171,1,18,3,NA,NA,3,502,524,7664,264
1,page9-39;page8-244;page6-196;page5-213;page7-35;page3-43;page5-142;page7-79;page6-218;page5-134,page5-213,1,20,4,NA,NA,3,467,489,7665,243
1,page8-54;page5-86;page7-15;page7-41;F;page7-132;page7-126;page5-182;page2-4;page6-92,page2-4,1,9,2,NA,NA,3,517,485,7666,257
1,page4-24;page8-160;page1-107;page6-160;page7-15;page5-173;page4-89;page8-156;page5-165;page7-169,page7-15,1,6,1,NA,NA,3,446,449,7667,226
1,page2-165;page7-234;page7-73;page8-190;page6-175;page5-122;page8-179;page2-39;page6-31;page3-21,page8-190,1,31,5,NA,NA,3,528,515,7668,269
1,page8-160;page5-165;page7-15;page4-89;page6-160;page7-169;page1-107;page8-156;page5-173;page4-24,page4-89,1,5,1,NA,NA,3,449,446,7669,226
1,page5-153;page3-24;page5-26;page1-133;page3-120;page3-205;page2-157;page7-145;page7-17;page5-99,page2-157,1,26,5,NA,NA,3,466,471,7670,242
1,page1-73;page7-15;page2-158;page6-206;page2-15;page3-198;page3-201;page6-192;page2-100;page9-20,page2-15,1,10,2,NA,NA,3,488,457,7671,234
1,page5-71;page3-207;page8-22;page5-96;page7-145;page1-159;page7-165;page1-142;page4-169;page1-178,page1-178,1,10,2,NA,NA,3,510,535,7672,267
1,page5-96;page7-145;page3-207;page4-169;page5-71;page1-178;page8-22;page1-142;page1-159;page7-165,page1-159,1,15,3,NA,NA,3,535,510,7673,267
1,page7-15;page9-39;page7-67;page7-17;page5-57;page8-54;page8-176;F;page8-236;page9-32,page8-236,1,10,2,NA,NA,3,494,487,7674,258
1,page7-10;page6-83;page3-124;page7-191;page3-205;F;page6-78;page1-130;page6-186;page5-26,page3-205,1,16,3,NA,NA,3,509,441,7675,221
1,B;page5-153;page4-239;page7-79;page1-110;page8-38;page7-41;page8-8;page5-26;page3-95,B,1,10,2,NA,NA,3,465,469,7676,241
1,page5-101;page1-186;page6-123;page6-179;page5-102;page4-203;page6-226;page6-92;page5-165;page6-185,page6-185,1,11,2,NA,NA,3,464,526,7677,240
1,page8-22;page7-79;page5-120;page7-113;page3-29;page8-236;page6-185;page7-15;page2-134;page6-123,page5-120,1,25,4,NA,NA,3,520,473,7678,247
1,page4-118;page5-134;page6-23;page7-79;page9-29;F;page6-83;page2-174;page6-123;page8-38,page5-134,1,29,5,NA,NA,3,519,499,7679,261
1,page2-133;page7-35;page8-38;page8-63;page3-207;page7-251;page8-20;page7-4;page7-115;page1-114,page8-20,1,7,1,NA,NA,3,525,460,7680,236
1,page2-39;page7-234;page6-31;page8-179;page8-190;page7-73;page6-175;page3-21;page5-122;page2-165,page7-234,1,20,4,NA,NA,3,515,528,7681,269
1,page7-79;page6-43;page7-245;page2-165;page8-247;page2-15;page3-20;page1-54;page3-207;page2-34,page6-43,1,24,4,NA,NA,3,495,468,7682,244
1,page3-200;page7-15;page7-234;page4-34;page7-115;page1-162;page7-157;page7-72;page3-201;page4-3,page1-162,1,20,4,NA,NA,3,444,453,7683,224
1,page4-244;page8-234;page7-242;page7-202;page1-105;page2-133;page6-206;page7-122;page4-113;page3-207,page7-242,1,12,2,NA,NA,3,462,516,7684,238
1,page5-84;page5-58;page7-55;page1-26;page7-79;page6-70;page7-226;page3-33;page2-36;page2-48,page7-79,1,23,4,NA,NA,3,533,459,7685,235
1,page7-15;page9-39;page7-67;page7-17;page5-57;page8-54;page8-176;F;page8-236;page9-32,page5-57,1,11,2,NA,NA,3,494,487,7686,258
1,page1-103;page3-101;page7-79;page5-59;page5-26;page7-157;page2-34;page4-201;page6-123;page1-105,page1-105,1,8,2,NA,NA,3,490,479,7687,253
1,page3-56;page1-24;page8-176;page7-79;page7-113;page4-118;page3-201;page7-15;page3-171;page6-27,page7-79,1,13,2,NA,NA,3,524,502,7688,264
1,page7-113;page4-237;page4-248;page5-43;page6-155;page8-22;page8-38;page6-160;page7-79;page8-147,page5-43,1,6,1,NA,NA,3,442,454,7689,222
1,page6-72;page2-39;page6-111;page6-24;page3-163;page7-191;page7-15;page2-165;page7-145;page5-26,page7-191,1,6,1,NA,NA,3,461,527,7690,237
1,page7-113;page3-171;page1-24;page8-176;page3-201;page3-56;page7-79;page6-27;page7-15;page4-118,page3-171,1,30,5,NA,NA,3,502,524,7691,264
1,page6-181;page2-34;page4-11;page4-10;page5-220;page5-101;page2-138;page7-115;page1-77;F,F,1,11,2,NA,NA,3,531,508,7692,266
1,page2-39;page7-234;page6-31;page8-179;page8-190;page7-73;page6-175;page3-21;page5-122;page2-165,page8-190,1,22,4,NA,NA,3,515,528,7693,269
1,page5-56;page1-40;page7-127;page2-138;page5-155;page7-17;page5-26;page6-173;page5-232;page3-201,page6-173,1,3,1,NA,NA,3,532,445,7694,225
1,page7-41;page7-15;page5-182;page2-4;page5-86;page7-126;F;page6-92;page7-132;page8-54,page7-132,1,4,1,NA,NA,3,485,517,7695,257
1,page5-56;page1-40;page7-127;page2-138;page5-155;page7-17;page5-26;page6-173;page5-232;page3-201,page2-138,1,15,3,NA,NA,3,532,445,7696,225
1,page7-79;page3-56;page6-99;page5-86;page1-107;page8-18;page3-170;page8-56;F;page6-179,page3-170,1,3,1,NA,NA,3,480,513,7697,254
1,page4-118;page5-134;page6-23;page7-79;page9-29;F;page6-83;page2-174;page6-123;page8-38,page4-118,1,31,5,NA,NA,3,519,499,7698,261
1,page1-105;page5-26;page2-34;page1-103;page7-157;page6-123;page4-201;page5-59;page3-101;page7-79,page4-201,1,7,1,NA,NA,3,479,490,7699,253
1,page8-54;page5-86;page7-15;page7-41;F;page7-132;page7-126;page5-182;page2-4;page6-92,page7-126,1,8,2,NA,NA,3,517,485,7700,257
1,page1-73;page7-15;page2-158;page6-206;page2-15;page3-198;page3-201;page6-192;page2-100;page9-20,page9-20,1,21,4,NA,NA,3,488,457,7701,234
1,page3-200;page7-15;page7-234;page4-34;page7-115;page1-162;page7-157;page7-72;page3-201;page4-3,page7-72,1,12,2,NA,NA,3,444,453,7702,224
1,page5-101;page1-186;page6-123;page6-185;page5-102;page4-203;page6-179;page6-226;page6-92;page5-165,page6-226,1,29,5,NA,NA,3,526,464,7703,240
1,page3-201;page1-162;page7-15;page7-234;page4-3;page7-115;page3-200;page7-157;page7-72;page4-34,page7-234,1,3,1,NA,NA,3,453,444,7704,224
1,page6-43;page7-245;page2-15;page3-207;page8-247;page2-165;page3-20;page2-34;page1-54;page7-79,page7-245,1,17,3,NA,NA,3,468,495,7705,244
1,page7-220;page3-207;page6-186;page5-121;page8-236;page5-232;page5-26;page8-22;page8-156;page3-60,page7-220,1,17,3,NA,NA,3,463,536,7706,239
1,page6-192;page7-172;page7-137;page3-207;page7-122;page4-165;page7-79;F;page4-141;page1-27,page7-137,1,7,1,NA,NA,3,458,448,7707,228
1,page7-127;page6-173;page7-17;page2-138;page5-232;page5-26;page5-56;page3-201;page5-155;page1-40,page5-232,1,29,5,NA,NA,3,445,532,7708,225
1,page7-220;page3-207;page6-186;page5-121;page8-236;page5-232;page5-26;page8-22;page8-156;page3-60,page8-156,1,18,3,NA,NA,3,463,536,7709,239
1,page2-48;page3-33;page7-55;page7-226;page1-26;page7-79;page5-58;page2-36;page6-70;page5-84,page1-26,1,26,5,NA,NA,3,459,533,7710,235
1,page3-200;page7-15;page7-234;page4-34;page7-115;page1-162;page7-157;page7-72;page3-201;page4-3,page4-34,1,24,4,NA,NA,3,444,453,7711,224
1,page7-188;page6-123;page7-191;page7-97;page6-171;page5-26;page3-66;page4-180;page8-21;page5-247,page7-97,1,16,3,NA,NA,3,472,511,7712,246
1,page6-72;page7-191;page7-145;page7-15;page2-39;page3-163;page6-24;page5-26;page2-165;page6-111,page2-39,1,25,4,NA,NA,3,527,461,7713,237
1,page3-56;page1-24;page8-176;page7-79;page7-113;page4-118;page3-201;page7-15;page3-171;page6-27,page8-176,1,31,5,NA,NA,3,524,502,7714,264
1,page7-79;page3-56;page6-99;page5-86;page1-107;page8-18;page3-170;page8-56;F;page6-179,page6-179,1,19,3,NA,NA,3,480,513,7715,254
1,page1-73;page7-15;page2-158;page6-206;page2-15;page3-198;page3-201;page6-192;page2-100;page9-20,page2-158,1,24,4,NA,NA,3,488,457,7716,234
1,page7-115;page1-77;page4-10;page2-138;page4-11;page5-101;F;page2-34;page5-220;page6-181,F,1,18,3,NA,NA,3,508,531,7717,266
1,page7-79;page8-22;page7-113;page6-155;page8-38;page5-43;page6-160;page4-237;page4-248;page8-147,page8-147,1,11,2,NA,NA,3,454,442,7718,222
1,page3-34;page4-5;page1-77;page7-10;page9-7;page5-198;F;page7-79;page6-16;page3-207,page3-34,1,27,5,NA,NA,3,493,482,7719,256
1,page4-244;page8-234;page7-242;page7-202;page1-105;page2-133;page6-206;page7-122;page4-113;page3-207,page6-206,1,21,4,NA,NA,3,462,516,7720,238
1,page2-165;page7-234;page7-73;page8-190;page6-175;page5-122;page8-179;page2-39;page6-31;page3-21,page8-179,1,15,3,NA,NA,3,528,515,7721,269
1,page3-69;page7-26;page3-201;page3-54;page5-84;page7-79;page3-207;page8-215;page7-115;page6-205,page3-69,1,16,3,NA,NA,3,483,450,7722,229
1,page7-79;page7-73;page8-247;page3-124;page7-55;page3-57;page3-71;page2-20;page5-232;page5-63,page3-124,1,4,1,NA,NA,3,522,476,7723,250
1,page3-201;page1-162;page7-15;page7-234;page4-3;page7-115;page3-200;page7-157;page7-72;page4-34,page4-3,1,31,5,NA,NA,3,453,444,7724,224
1,page8-234;page5-84;page7-183;page9-27;page8-217;page7-15;page4-244;page7-164;page1-185;page9-34,page1-185,1,10,2,NA,NA,3,504,491,7725,259
1,page8-160;page5-165;page7-15;page4-89;page6-160;page7-169;page1-107;page8-156;page5-173;page4-24,page8-156,1,27,5,NA,NA,3,449,446,7726,226
1,B;page5-153;page4-239;page7-79;page1-110;page8-38;page7-41;page8-8;page5-26;page3-95,page1-110,1,20,4,NA,NA,3,465,469,7727,241
1,page7-79;page3-56;page6-99;page5-86;page1-107;page8-18;page3-170;page8-56;F;page6-179,page3-56,1,30,5,NA,NA,3,480,513,7728,254
1,page1-142;page6-83;page6-198;page2-131;page5-26;page4-140;page7-35;page9-42;page3-201;page5-96,page4-140,1,28,5,NA,NA,3,534,512,7729,268
1,page3-201;page1-162;page7-15;page7-234;page4-3;page7-115;page3-200;page7-157;page7-72;page4-34,page4-3,1,18,3,NA,NA,3,453,444,7730,224
1,page6-245;page8-215;page7-158;page7-154;page6-160;page6-172;page6-31;page6-173;page6-80;page2-36,page6-245,1,14,3,NA,NA,3,538,478,7731,252
1,page2-16;page5-155;page5-58;page7-127;page6-196;page8-181;page6-162;page2-131;page9-39;page9-4,page2-131,1,21,4,NA,NA,3,474,497,7732,248
1,page7-10;page6-83;page3-124;page7-191;page3-205;F;page6-78;page1-130;page6-186;page5-26,page6-78,1,12,2,NA,NA,3,509,441,7733,221
1,page3-198;page3-201;page9-20;page6-192;page6-206;page2-158;page2-15;page1-73;page2-100;page7-15,page9-20,1,31,5,NA,NA,3,457,488,7734,234
1,page5-198;page4-5;page9-7;page3-34;page6-16;page1-77;page7-10;page7-79;page3-207;F,page7-10,1,10,2,NA,NA,3,482,493,7735,256
1,page8-22;page7-79;page5-120;page7-113;page3-29;page8-236;page6-185;page7-15;page2-134;page6-123,page3-29,1,21,4,NA,NA,3,520,473,7736,247
1,page1-186;page3-163;page5-145;page2-124;page3-193;page5-26;page7-15;page8-152;page3-37;F,page2-124,1,19,3,NA,NA,3,498,475,7737,249
1,page5-71;page3-207;page8-22;page5-96;page7-145;page1-159;page7-165;page1-142;page4-169;page1-178,page4-169,1,13,2,NA,NA,3,510,535,7738,267
1,page1-73;page7-15;page2-158;page6-206;page2-15;page3-198;page3-201;page6-192;page2-100;page9-20,page2-158,1,9,2,NA,NA,3,488,457,7739,234
1,page2-133;page7-35;page8-38;page8-63;page3-207;page7-251;page8-20;page7-4;page7-115;page1-114,page7-251,1,19,3,NA,NA,3,525,460,7740,236
1,page8-217;page9-34;page8-234;page5-84;page9-27;page7-183;page7-15;page1-185;page4-244;page7-164,page9-34,1,31,5,NA,NA,3,491,504,7741,259
1,page6-92;page7-246;page6-175;page3-207;page8-54;page9-25;page7-35;page2-131;page5-80;page6-186,page7-246,1,8,2,NA,NA,3,452,503,7742,231
1,page4-244;page3-207;page4-113;page6-206;page7-202;page2-133;page1-105;page8-234;page7-122;page7-242,page7-242,1,15,3,NA,NA,3,516,462,7743,238
1,page1-78;page6-53;page2-59;page6-175;page8-22;page3-124;page4-244;page5-220;page8-215;page3-95,page4-244,1,17,3,NA,NA,3,481,530,7744,255
1,page7-115;page1-114;page3-207;page2-133;page8-63;page8-20;page7-35;page7-251;page8-38;page7-4,page7-115,1,26,5,NA,NA,3,460,525,7745,236
1,page3-200;page7-15;page7-234;page4-34;page7-115;page1-162;page7-157;page7-72;page3-201;page4-3,page1-162,1,8,2,NA,NA,3,444,453,7746,224
1,page8-56;page5-86;page6-179;page3-56;page7-79;page6-99;page1-107;page8-18;F;page3-170,page3-56,1,8,2,NA,NA,3,513,480,7747,254
1,page9-39;page8-244;page6-196;page5-213;page7-35;page3-43;page5-142;page7-79;page6-218;page5-134,page5-142,1,25,4,NA,NA,3,467,489,7748,243
1,F;page1-130;page5-26;page6-83;page6-78;page3-205;page3-124;page7-10;page7-191;page6-186,page6-78,1,26,5,NA,NA,3,441,509,7749,221
1,page7-101;page6-172;page5-155;page2-157;page7-79;page8-21;page1-119;page7-45;page9-39;page3-201,page1-119,1,2,1,NA,NA,3,507,443,7750,223
1,page4-244;page8-234;page7-242;page7-202;page1-105;page2-133;page6-206;page7-122;page4-113;page3-207,page4-113,1,11,2,NA,NA,3,462,516,7751,238
1,page9-4;page2-16;page7-127;page6-196;page5-58;page5-155;page2-131;page9-39;page6-162;page8-181,page7-127,1,30,5,NA,NA,3,497,474,7752,248
1,page2-134;page7-79;page3-29;page6-185;page8-236;page7-113;page8-22;page7-15;page6-123;page5-120,page3-29,1,17,3,NA,NA,3,473,520,7753,247
1,page8-56;page5-86;page6-179;page3-56;page7-79;page6-99;page1-107;page8-18;F;page3-170,page8-18,1,4,1,NA,NA,3,513,480,7754,254
1,page3-201;page1-162;page7-15;page7-234;page4-3;page7-115;page3-200;page7-157;page7-72;page4-34,page7-72,1,29,5,NA,NA,3,453,444,7755,224
1,page7-113;page4-237;page4-248;page5-43;page6-155;page8-22;page8-38;page6-160;page7-79;page8-147,page6-155,1,7,1,NA,NA,3,442,454,7756,222
1,page3-201;page1-162;page7-15;page7-234;page4-3;page7-115;page3-200;page7-157;page7-72;page4-34,page4-3,1,2,1,NA,NA,3,453,444,7757,224
1,F;page1-130;page5-26;page6-83;page6-78;page3-205;page3-124;page7-10;page7-191;page6-186,page7-191,1,14,3,NA,NA,3,441,509,7758,221
1,page6-175;page2-131;page5-122;F;page6-16;page8-188;page5-244;page3-163;page7-96;page1-185,page8-188,1,28,5,NA,NA,3,537,501,7759,263
1,page7-113;page4-237;page4-248;page5-43;page6-155;page8-22;page8-38;page6-160;page7-79;page8-147,page5-43,1,26,5,NA,NA,3,442,454,7760,222
1,B;page5-153;page4-239;page7-79;page1-110;page8-38;page7-41;page8-8;page5-26;page3-95,page5-26,1,24,4,NA,NA,3,465,469,7761,241
1,page6-72;page7-191;page7-145;page7-15;page2-39;page3-163;page6-24;page5-26;page2-165;page6-111,page2-165,1,7,1,NA,NA,3,527,461,7762,237
1,page7-41;page7-15;page5-182;page2-4;page5-86;page7-126;F;page6-92;page7-132;page8-54,page7-132,1,26,5,NA,NA,3,485,517,7763,257
1,page7-10;page6-83;page3-124;page7-191;page3-205;F;page6-78;page1-130;page6-186;page5-26,page5-26,1,30,5,NA,NA,3,509,441,7764,221
1,page3-66;page7-97;page5-26;page4-180;page6-123;page7-191;page6-171;page5-247;page8-21;page7-188,page3-66,1,22,4,NA,NA,3,511,472,7765,246
1,page2-157;page7-145;page3-120;page1-133;page5-99;page5-26;page3-24;page5-153;page7-17;page3-205,page3-120,1,12,2,NA,NA,3,471,466,7766,242
1,page7-115;page1-114;page3-207;page2-133;page8-63;page8-20;page7-35;page7-251;page8-38;page7-4,page7-4,1,18,3,NA,NA,3,460,525,7767,236
1,page5-71;page3-207;page8-22;page5-96;page7-145;page1-159;page7-165;page1-142;page4-169;page1-178,page1-178,1,23,4,NA,NA,3,510,535,7768,267
1,F;page8-176;page9-39;page7-17;page8-236;page7-67;page7-15;page8-54;page9-32;page5-57,page8-236,1,19,3,NA,NA,3,487,494,7769,258
1,page9-4;page2-16;page7-127;page6-196;page5-58;page5-155;page2-131;page9-39;page6-162;page8-181,page8-181,1,19,3,NA,NA,3,497,474,7770,248
1,F;page1-130;page5-26;page6-83;page6-78;page3-205;page3-124;page7-10;page7-191;page6-186,page6-78,1,19,3,NA,NA,3,441,509,7771,221
1,page6-181;page2-34;page4-11;page4-10;page5-220;page5-101;page2-138;page7-115;page1-77;F,page4-11,1,14,3,NA,NA,3,531,508,7772,266
1,page7-113;page4-237;page4-248;page5-43;page6-155;page8-22;page8-38;page6-160;page7-79;page8-147,page4-248,1,2,1,NA,NA,3,442,454,7773,222
1,page7-188;page6-123;page7-191;page7-97;page6-171;page5-26;page3-66;page4-180;page8-21;page5-247,page7-97,1,27,5,NA,NA,3,472,511,7774,246
1,page7-36;page6-168;page7-15;page7-115;page2-190;page3-53;page6-122;page6-196;page3-20;page6-31,page6-168,1,12,2,NA,NA,3,500,505,7775,262
1,page5-71;page3-207;page8-22;page5-96;page7-145;page1-159;page7-165;page1-142;page4-169;page1-178,page7-165,1,24,4,NA,NA,3,510,535,7776,267
1,page9-39;page8-244;page6-196;page5-213;page7-35;page3-43;page5-142;page7-79;page6-218;page5-134,page6-196,1,14,3,NA,NA,3,467,489,7777,243
1,page9-4;page2-16;page7-127;page6-196;page5-58;page5-155;page2-131;page9-39;page6-162;page8-181,page5-58,1,18,3,NA,NA,3,497,474,7778,248
1,page8-160;page5-165;page7-15;page4-89;page6-160;page7-169;page1-107;page8-156;page5-173;page4-24,page7-169,1,28,5,NA,NA,3,449,446,7779,226
1,page6-92;page7-246;page6-175;page3-207;page8-54;page9-25;page7-35;page2-131;page5-80;page6-186,page6-92,1,23,4,NA,NA,3,452,503,7780,231
1,page3-23;page4-24;page6-99;page5-165;page4-89;page7-79;page6-31;page7-41;page6-155;page4-55,page4-55,1,10,2,NA,NA,3,492,518,7781,260
1,page8-160;page5-165;page7-15;page4-89;page6-160;page7-169;page1-107;page8-156;page5-173;page4-24,page8-156,1,2,1,NA,NA,3,449,446,7782,226
1,page6-192;page7-172;page7-137;page3-207;page7-122;page4-165;page7-79;F;page4-141;page1-27,page7-137,1,29,5,NA,NA,3,458,448,7783,228
1,page7-79;page7-73;page8-247;page3-124;page7-55;page3-57;page3-71;page2-20;page5-232;page5-63,page2-20,1,15,3,NA,NA,3,522,476,7784,250
1,page4-118;page5-134;page6-23;page7-79;page9-29;F;page6-83;page2-174;page6-123;page8-38,page5-134,1,6,1,NA,NA,3,519,499,7785,261
1,page1-78;page6-53;page2-59;page6-175;page8-22;page3-124;page4-244;page5-220;page8-215;page3-95,page8-215,1,10,2,NA,NA,3,481,530,7786,255
1,page2-157;page7-145;page3-120;page1-133;page5-99;page5-26;page3-24;page5-153;page7-17;page3-205,page7-145,1,21,4,NA,NA,3,471,466,7787,242
1,page6-186;page3-60;page8-22;page7-220;page5-232;page3-207;page8-236;page8-156;page5-121;page5-26,page3-60,1,13,2,NA,NA,3,536,463,7788,239
1,page9-39;page8-244;page6-196;page5-213;page7-35;page3-43;page5-142;page7-79;page6-218;page5-134,page8-244,1,8,2,NA,NA,3,467,489,7789,243
1,page7-35;page3-207;page7-79;page4-243;page5-167;page8-166;page7-13;page1-133;page9-39;page7-244,page8-166,1,16,3,NA,NA,3,514,456,7790,233
1,page6-160;page2-36;page8-215;page6-173;page7-154;page7-158;page6-245;page6-80;page6-31;page6-172,page7-158,1,24,4,NA,NA,3,478,538,7791,252
1,page7-79;page7-73;page8-247;page3-124;page7-55;page3-57;page3-71;page2-20;page5-232;page5-63,page3-124,1,16,3,NA,NA,3,522,476,7792,250
1,page3-66;page7-97;page5-26;page4-180;page6-123;page7-191;page6-171;page5-247;page8-21;page7-188,page6-171,1,8,2,NA,NA,3,511,472,7793,246
1,page5-85;page4-166;page8-248;page6-31;page1-73;page2-48;page8-182;page3-207;page8-234;page5-102,page5-85,1,2,1,NA,NA,3,455,521,7794,232
