room_num,image_options,target_image,stage_num,trial_num,round_num,exclude,exclusion_reason,order_match,condition_id,describer,matchers,trial_id,game_id
1,COCO_val2014_000000353953.jpg;COCO_val2014_000000373768.jpg;COCO_val2014_000000280766.jpg;COCO_val2014_000000486576.jpg,COCO_val2014_000000486576.jpg,1,6,2,TRUE,incomplete game,match,1,4,176,78,4
1,COCO_val2014_000000353953.jpg;COCO_val2014_000000486576.jpg;COCO_val2014_000000373768.jpg;COCO_val2014_000000280766.jpg,COCO_val2014_000000280766.jpg,1,7,2,TRUE,incomplete game,match,1,4,176,79,4
1,COCO_val2014_000000353953.jpg;COCO_val2014_000000486576.jpg;COCO_val2014_000000280766.jpg;COCO_val2014_000000373768.jpg,COCO_val2014_000000373768.jpg,1,8,2,TRUE,incomplete game,match,1,4,176,80,4
1,COCO_val2014_000000353953.jpg;COCO_val2014_000000486576.jpg;COCO_val2014_000000373768.jpg;COCO_val2014_000000280766.jpg,COCO_val2014_000000280766.jpg,1,9,3,TRUE,incomplete game,match,1,4,176,81,4
1,COCO_val2014_000000104683.jpg;COCO_val2014_000000025123.jpg;COCO_val2014_000000339845.jpg;COCO_val2014_000000127781.jpg,COCO_val2014_000000127781.jpg,1,1,1,TRUE,incomplete game,match,1,5,177,82,5
1,COCO_val2014_000000025123.jpg;COCO_val2014_000000127781.jpg;COCO_val2014_000000339845.jpg;COCO_val2014_000000104683.jpg,COCO_val2014_000000104683.jpg,1,2,1,TRUE,incomplete game,match,1,5,177,83,5
1,COCO_val2014_000000104683.jpg;COCO_val2014_000000025123.jpg;COCO_val2014_000000127781.jpg;COCO_val2014_000000339845.jpg,COCO_val2014_000000339845.jpg,1,3,1,TRUE,incomplete game,match,1,5,177,84,5
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000419074.jpg,COCO_val2014_000000419074.jpg,1,1,1,TRUE,pilot,match,1,6,178,85,6
1,COCO_val2014_000000419074.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000161044.jpg,COCO_val2014_000000161044.jpg,1,2,1,TRUE,pilot,match,1,6,178,86,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000419074.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg,COCO_val2014_000000551650.jpg,1,3,1,TRUE,pilot,match,1,6,178,87,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000419074.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000455943.jpg,COCO_val2014_000000455943.jpg,1,4,1,TRUE,pilot,match,1,6,178,88,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000419074.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000455943.jpg,COCO_val2014_000000455943.jpg,1,5,2,TRUE,pilot,match,1,6,178,89,6
1,COCO_val2014_000000419074.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000161044.jpg,COCO_val2014_000000161044.jpg,1,6,2,TRUE,pilot,match,1,6,178,90,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000419074.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg,COCO_val2014_000000551650.jpg,1,7,2,TRUE,pilot,match,1,6,178,91,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000419074.jpg,COCO_val2014_000000419074.jpg,1,8,2,TRUE,pilot,match,1,6,178,92,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000419074.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg,COCO_val2014_000000551650.jpg,1,9,3,TRUE,pilot,match,1,6,178,93,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000419074.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000455943.jpg,COCO_val2014_000000455943.jpg,1,10,3,TRUE,pilot,match,1,6,178,94,6
1,COCO_val2014_000000419074.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000161044.jpg,COCO_val2014_000000161044.jpg,1,11,3,TRUE,pilot,match,1,6,178,95,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000419074.jpg,COCO_val2014_000000419074.jpg,1,12,3,TRUE,pilot,match,1,6,178,96,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000419074.jpg,COCO_val2014_000000419074.jpg,1,13,4,TRUE,pilot,match,1,6,178,97,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000419074.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000455943.jpg,COCO_val2014_000000455943.jpg,1,14,4,TRUE,pilot,match,1,6,178,98,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000419074.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg,COCO_val2014_000000551650.jpg,1,15,4,TRUE,pilot,match,1,6,178,99,6
1,COCO_val2014_000000419074.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000161044.jpg,COCO_val2014_000000161044.jpg,1,16,4,TRUE,pilot,match,1,6,178,100,6
