condition_label,dataset_id,full_cite,short_cite,group_size,language,prior_relationship,partner_constancy,population,role_constancy,confederates,modality,feedback,backchannel,game_id,room_num,option_set,target,trial_num,rep_num,stage_num,exclude,exclusion_reason,order_match,action_type,player_id,role,time_stamp,age,gender,native_language,race,education,text,message_number,message_irrelevant,choice_id
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad2,1,1;2;3;4;5;6,5,4,1,1,FALSE,,order,selection,dyad2_matcher,matcher,7.067,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad2,1,1;2;3;4;5;6,2,5,1,1,FALSE,,order,selection,dyad2_matcher,matcher,7,,unknown,,,,,,FALSE,2
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad2,1,1;2;3;4;5;6,6,6,1,1,FALSE,,order,selection,dyad2_matcher,matcher,7.333,,unknown,,,,,,FALSE,6
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad20,1,1;2;3;4;5;6,3,1,1,1,FALSE,,order,selection,dyad20_matcher,matcher,25.333,,unknown,,,,,,FALSE,3
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad20,1,1;2;3;4;5;6,1,2,1,1,FALSE,,order,selection,dyad20_matcher,matcher,33.2,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad20,1,1;2;3;4;5;6,5,3,1,1,FALSE,,order,selection,dyad20_matcher,matcher,3.733,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad20,1,1;2;3;4;5;6,4,4,1,1,FALSE,,order,selection,dyad20_matcher,matcher,11.8,,unknown,,,,,,FALSE,1
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad20,1,1;2;3;4;5;6,2,5,1,1,FALSE,,order,selection,dyad20_matcher,matcher,5.967,,unknown,,,,,,FALSE,2
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad20,1,1;2;3;4;5;6,6,6,1,1,FALSE,,order,selection,dyad20_matcher,matcher,6,,unknown,,,,,,FALSE,6
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad3,1,1;2;3;4;5;6,2,1,1,1,FALSE,,order,selection,dyad3_matcher,matcher,47.233,,unknown,,,,,,FALSE,2
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad3,1,1;2;3;4;5;6,4,2,1,1,FALSE,,order,selection,dyad3_matcher,matcher,39.933,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad3,1,1;2;3;4;5;6,6,3,1,1,FALSE,,order,selection,dyad3_matcher,matcher,22.533,,unknown,,,,,,FALSE,6
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad3,1,1;2;3;4;5;6,5,4,1,1,FALSE,,order,selection,dyad3_matcher,matcher,15.3,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad3,1,1;2;3;4;5;6,3,5,1,1,FALSE,,order,selection,dyad3_matcher,matcher,12.367,,unknown,,,,,,FALSE,3
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad3,1,1;2;3;4;5;6,1,6,1,1,FALSE,,order,selection,dyad3_matcher,matcher,9.133,,unknown,,,,,,FALSE,1
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad4,1,1;2;3;4;5;6,1,1,1,1,FALSE,,order,selection,dyad4_matcher,matcher,25.1,,unknown,,,,,,FALSE,1
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad4,1,1;2;3;4;5;6,6,2,1,1,FALSE,,order,selection,dyad4_matcher,matcher,11.133,,unknown,,,,,,FALSE,6
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad4,1,1;2;3;4;5;6,5,3,1,1,FALSE,,order,selection,dyad4_matcher,matcher,9.7,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad4,1,1;2;3;4;5;6,3,4,1,1,FALSE,,order,selection,dyad4_matcher,matcher,30.4,,unknown,,,,,,FALSE,3
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad4,1,1;2;3;4;5;6,2,5,1,1,FALSE,,order,selection,dyad4_matcher,matcher,4.2,,unknown,,,,,,FALSE,2
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad4,1,1;2;3;4;5;6,4,6,1,1,FALSE,,order,selection,dyad4_matcher,matcher,4.5,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad5,1,1;2;3;4;5;6,1,1,1,1,FALSE,,order,selection,dyad5_matcher,matcher,23.5,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad5,1,1;2;3;4;5;6,2,2,1,1,FALSE,,order,selection,dyad5_matcher,matcher,1.233,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad5,1,1;2;3;4;5;6,5,3,1,1,FALSE,,order,selection,dyad5_matcher,matcher,34.8,,unknown,,,,,,FALSE,6
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad5,1,1;2;3;4;5;6,3,4,1,1,FALSE,,order,selection,dyad5_matcher,matcher,38.3,,unknown,,,,,,FALSE,2
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad5,1,1;2;3;4;5;6,6,5,1,1,FALSE,,order,selection,dyad5_matcher,matcher,1.333,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad5,1,1;2;3;4;5;6,4,6,1,1,FALSE,,order,selection,dyad5_matcher,matcher,11.467,,unknown,,,,,,FALSE,3
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad6,1,1;2;3;4;5;6,3,1,1,1,FALSE,,order,selection,dyad6_matcher,matcher,46.033,,unknown,,,,,,FALSE,3
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad6,1,1;2;3;4;5;6,4,2,1,1,FALSE,,order,selection,dyad6_matcher,matcher,14,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad6,1,1;2;3;4;5;6,5,3,1,1,FALSE,,order,selection,dyad6_matcher,matcher,9,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad6,1,1;2;3;4;5;6,2,4,1,1,FALSE,,order,selection,dyad6_matcher,matcher,20.967,,unknown,,,,,,FALSE,2
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad6,1,1;2;3;4;5;6,6,5,1,1,FALSE,,order,selection,dyad6_matcher,matcher,31.533,,unknown,,,,,,FALSE,6
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad6,1,1;2;3;4;5;6,1,6,1,1,FALSE,,order,selection,dyad6_matcher,matcher,3.767,,unknown,,,,,,FALSE,1
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad7,1,1;2;3;4;5;6,3,1,1,1,FALSE,,order,selection,dyad7_matcher,matcher,39.933,,unknown,,,,,,FALSE,3
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad7,1,1;2;3;4;5;6,6,2,1,1,FALSE,,order,selection,dyad7_matcher,matcher,38.367,,unknown,,,,,,FALSE,6
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad7,1,1;2;3;4;5;6,1,3,1,1,FALSE,,order,selection,dyad7_matcher,matcher,25.333,,unknown,,,,,,FALSE,1
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad7,1,1;2;3;4;5;6,5,4,1,1,FALSE,,order,selection,dyad7_matcher,matcher,17.967,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad7,1,1;2;3;4;5;6,4,5,1,1,FALSE,,order,selection,dyad7_matcher,matcher,21.1,,unknown,,,,,,FALSE,6
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad7,1,1;2;3;4;5;6,2,6,1,1,FALSE,,order,selection,dyad7_matcher,matcher,16.533,,unknown,,,,,,FALSE,2
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad8,1,1;2;3;4;5;6,4,1,1,1,FALSE,,order,selection,dyad8_matcher,matcher,104.433,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad8,1,1;2;3;4;5;6,6,2,1,1,FALSE,,order,selection,dyad8_matcher,matcher,9.6,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad8,1,1;2;3;4;5;6,3,3,1,1,FALSE,,order,selection,dyad8_matcher,matcher,1.2,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad8,1,1;2;3;4;5;6,5,4,1,1,FALSE,,order,selection,dyad8_matcher,matcher,24.967,,unknown,,,,,,FALSE,3
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad8,1,1;2;3;4;5;6,1,5,1,1,FALSE,,order,selection,dyad8_matcher,matcher,11.433,,unknown,,,,,,FALSE,3
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad8,1,1;2;3;4;5;6,2,6,1,1,FALSE,,order,selection,dyad8_matcher,matcher,5.7,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad9,1,1;2;3;4;5;6,2,1,1,1,FALSE,,order,selection,dyad9_matcher,matcher,32.333,,unknown,,,,,,FALSE,3
