room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,order_match,condition_id,describer,matchers,trial_id,game_id
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,67,6,FALSE,NA,match,1,125,2,139,2
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,68,6,FALSE,NA,match,1,125,2,140,2
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,69,6,FALSE,NA,match,1,125,2,141,2
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,70,6,FALSE,NA,match,1,125,2,142,2
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,71,6,FALSE,NA,match,1,125,2,143,2
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,72,6,FALSE,NA,match,1,125,2,144,2
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,1,1,FALSE,NA,match,1,126,3,145,3
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,2,1,FALSE,NA,match,1,126,3,146,3
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,3,1,FALSE,NA,match,1,126,3,147,3
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,4,1,FALSE,NA,match,1,126,3,148,3
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,5,1,FALSE,NA,match,1,126,3,149,3
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,6,1,FALSE,NA,match,1,126,3,150,3
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,7,1,FALSE,NA,match,1,126,3,151,3
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,8,1,FALSE,NA,match,1,126,3,152,3
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,9,1,FALSE,NA,match,1,126,3,153,3
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,10,1,FALSE,NA,match,1,126,3,154,3
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,11,1,FALSE,NA,match,1,126,3,155,3
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,12,1,FALSE,NA,match,1,126,3,156,3
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,13,2,FALSE,NA,match,1,126,3,157,3
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,14,2,FALSE,NA,match,1,126,3,158,3
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,15,2,FALSE,NA,match,1,126,3,159,3
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,16,2,FALSE,NA,match,1,126,3,160,3
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,17,2,FALSE,NA,match,1,126,3,161,3
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,18,2,FALSE,NA,match,1,126,3,162,3
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,19,2,FALSE,NA,match,1,126,3,163,3
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,20,2,FALSE,NA,match,1,126,3,164,3
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,21,2,FALSE,NA,match,1,126,3,165,3
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,22,2,FALSE,NA,match,1,126,3,166,3
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,23,2,FALSE,NA,match,1,126,3,167,3
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,24,2,FALSE,NA,match,1,126,3,168,3
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,25,3,FALSE,NA,match,1,126,3,169,3
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,26,3,FALSE,NA,match,1,126,3,170,3
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,27,3,FALSE,NA,match,1,126,3,171,3
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,28,3,FALSE,NA,match,1,126,3,172,3
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,29,3,FALSE,NA,match,1,126,3,173,3
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,30,3,FALSE,NA,match,1,126,3,174,3
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,31,3,FALSE,NA,match,1,126,3,175,3
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,32,3,FALSE,NA,match,1,126,3,176,3
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,33,3,FALSE,NA,match,1,126,3,177,3
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,34,3,FALSE,NA,match,1,126,3,178,3
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,35,3,FALSE,NA,match,1,126,3,179,3
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,36,3,FALSE,NA,match,1,126,3,180,3
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,37,4,FALSE,NA,match,1,126,3,181,3
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,38,4,FALSE,NA,match,1,126,3,182,3
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,39,4,FALSE,NA,match,1,126,3,183,3
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,40,4,FALSE,NA,match,1,126,3,184,3
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,41,4,FALSE,NA,match,1,126,3,185,3
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,42,4,FALSE,NA,match,1,126,3,186,3
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,43,4,FALSE,NA,match,1,126,3,187,3
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,44,4,FALSE,NA,match,1,126,3,188,3
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,45,4,FALSE,NA,match,1,126,3,189,3
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,46,4,FALSE,NA,match,1,126,3,190,3
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,47,4,FALSE,NA,match,1,126,3,191,3
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,48,4,FALSE,NA,match,1,126,3,192,3
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,49,5,FALSE,NA,match,1,126,3,193,3
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,50,5,FALSE,NA,match,1,126,3,194,3
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,51,5,FALSE,NA,match,1,126,3,195,3
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,52,5,FALSE,NA,match,1,126,3,196,3
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,53,5,FALSE,NA,match,1,126,3,197,3
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,54,5,FALSE,NA,match,1,126,3,198,3
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,55,5,FALSE,NA,match,1,126,3,199,3
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,56,5,FALSE,NA,match,1,126,3,200,3
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,57,5,FALSE,NA,match,1,126,3,201,3
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,58,5,FALSE,NA,match,1,126,3,202,3
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,59,5,FALSE,NA,match,1,126,3,203,3
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,60,5,FALSE,NA,match,1,126,3,204,3
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,61,6,FALSE,NA,match,1,126,3,205,3
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,62,6,FALSE,NA,match,1,126,3,206,3
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,63,6,FALSE,NA,match,1,126,3,207,3
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,64,6,FALSE,NA,match,1,126,3,208,3
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,65,6,FALSE,NA,match,1,126,3,209,3
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,66,6,FALSE,NA,match,1,126,3,210,3
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,67,6,FALSE,NA,match,1,126,3,211,3
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,68,6,FALSE,NA,match,1,126,3,212,3
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,69,6,FALSE,NA,match,1,126,3,213,3
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,70,6,FALSE,NA,match,1,126,3,214,3
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,71,6,FALSE,NA,match,1,126,3,215,3
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,72,6,FALSE,NA,match,1,126,3,216,3
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,1,1,FALSE,NA,match,1,127,4,217,4
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,2,1,FALSE,NA,match,1,127,4,218,4
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,3,1,FALSE,NA,match,1,127,4,219,4
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,4,1,FALSE,NA,match,1,127,4,220,4
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,5,1,FALSE,NA,match,1,127,4,221,4
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,6,1,FALSE,NA,match,1,127,4,222,4
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,7,1,FALSE,NA,match,1,127,4,223,4
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,8,1,FALSE,NA,match,1,127,4,224,4
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,9,1,FALSE,NA,match,1,127,4,225,4
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,10,1,FALSE,NA,match,1,127,4,226,4
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,11,1,FALSE,NA,match,1,127,4,227,4
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,12,1,FALSE,NA,match,1,127,4,228,4
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,13,2,FALSE,NA,match,1,127,4,229,4
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,14,2,FALSE,NA,match,1,127,4,230,4
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,15,2,FALSE,NA,match,1,127,4,231,4
